Prodotti fitosanitari venduti nell'anno 2018 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
RO;11802;TETRACAP 80 DG;76
RO;11806;KARIKA;7
RO;11814;SPADA 200 EC;366
RO;11844;KORON WDG;0,2
RO;11854;BUGGY TF;353
RO;11862;LOBBY;397
RO;11866;AGRO-OIL;10
RO;11866;AGRO-OIL PFNPE;3,25
RO;11870;CUPRITAL S.D.I.;2
RO;11872;RIFLE 3-18 R;4
RO;11908;VENTUREX 35 L;1,6
RO;11908;VENTUREX 400 SC;7,1
RO;11917;HOPPER GREEN;9
RO;11944;ASPECT;330
RO;11955;ACROBAT MZ WG;20
RO;11964;POLTIGLIA CAFFARO 20 GD;20
RO;11977;SULFUR 80 WG;25
RO;11991;NEEMIK;802
RO;11991;NEEMIK TEN;170
RO;12010;;1.420,00
RO;12010;TUAREG;8.973,00
RO;12010;TUAREG LT 1;29
RO;12010;TUAREG LT 5;20
RO;12020;SUCCESS;1,8
RO;12023;MEGIC 240;495
RO;12037;;5
RO;12043;;57
RO;12043;PREVICUR ENERGY;325,35
RO;12048;TIOSOL 80 WG;47
RO;12048;TIOSOL 80 WG KG. 10;60
RO;12060;FOX;30
RO;12067;CIPER;277,25
RO;12068;TEFLUSTAR;23.838,55
RO;12069;;9
RO;12069;EPIK;97
RO;12090;MICROSED GEO;6.710,00
RO;12096;;1.365,00
RO;12096;POLTIGLIA DISPERSS;23.621,00
RO;12100;;325
RO;12100;ASSET;1.925,00
RO;12113;VIRGO;2
RO;12114;;1
RO;12114;AUXIGER LG;182
RO;12115;BARRACUDA;167
RO;12133;JUVINAL GOLD;76
RO;12136;VERITAS;39
RO;12138;R6 ERRESEI TREVI;48
RO;12149;;1
RO;12172;;9
RO;12174;V.I.P. FLOW;38
RO;12177;;4,4
RO;12177;VITTORIA 24 SC;3,4
RO;12180;;7
RO;12200;;206
RO;12202;;20
RO;12212;PENTHIUM EC;463
RO;12225;;7,1
RO;12225;TEPPEKI;88,2
RO;12243;MANTIR DG;6.196,00
RO;12263;VONDOZEB DG;20
RO;12285;FORUM GOLD;109
RO;12296;GAIO SX;0,18
RO;12297;TRIBASE TWIN;846
RO;12319;KRONOS;102
RO;12325;MESUROL M PLUS;122,5
RO;12325;MESUROL M PLUS PFNPE;45,5
RO;12344;VEBITHRIN 5 EC;9,9
RO;12361;;8,6
RO;12361;ALGEDI;57,6
RO;12365;;1
RO;12368;;19
RO;12368;CARPOSTOP;612
RO;12375;;80
RO;12375;SUGAR 500 SC;4.625,00
RO;12376;FITAGIL;56
RO;12380;VIVENDI 100;2
RO;12381;NU-FILM-P;22
RO;12383;;5
RO;12383;RIDOMIL GOLD MZ PEPITE;183
RO;12385;ARMETIL COBRE SC;4
RO;12395;CUTRIL TOP;2.030,00
RO;12437;;63
RO;12437;DELAN 70 WG;1.578,00
RO;12452;;482
RO;12452;EQUIP;3.884,00
RO;12452;EQUIP LT. 1;23
RO;12452;EQUIP LT. 5;20
RO;12459;VOLCAN SC;80
RO;12461;;7
RO;12461;FINALSAN ERBICIDA PROFESSIONAL;14
RO;12482;;1.765,00
RO;12482;LUMAX;17.085,00
RO;12489;;3
RO;12489;DIFCOR 250;13
RO;12491;;4
RO;12493;MANCOZEB PLUS 75 WG;100
RO;12504;FLOWBRIX;502
RO;12505;FLOWBRIX BLU;41
RO;12514;;10
RO;12514;VIPER;405
RO;12522;METRO;71,5
RO;12526;ALIETTE ORTO E GIARDINO;15
RO;12526;ALIETTE ORTO E GIARDINO PFNPE;1,25
RO;12534;;38
RO;12534;FOXTAIL;75,3
RO;12538;;230
RO;12538;MYSTIC 25 WG;48
RO;12540;REGRAN EXTRA;71
RO;12566;PYGANIC 1.4;27,85
RO;12568;SPRINTEX NEW L;2
RO;12573;EKO OIL SPRAY;2,25
RO;12584;SPHINX MZ;20
RO;12590;;870
RO;12590;DIASTAR MAXI;2.140,00
RO;12598;;189,66
RO;12598;GRANSTAR POWER SX;1.583,50
RO;12622;QUANTUM;42
RO;12625;;297
RO;12627;DANADIM 400 ST;1.416,00
RO;12628;;116
RO;12628;SERENADE MAX;770
RO;12642;TRATON SX;13,86
RO;12647;GLITTER;169
RO;12650;NUPRID 200 SL;2
RO;12654;;2
RO;12654;SPINTOR;5,5
RO;12661;NEXOL 10 WDG;112
RO;12662;METAFOL 700 SC;810
RO;12671;;36,25
RO;12671;HARMONY 50 SX;128,94
RO;12671;HARMONY 50 SX 20 GR;0,5
RO;12671;HARMONY 50 SX 50 GR;0,1
RO;12678;CERALL;4.800,00
RO;12692;;2,5
RO;12696;TEBUZOL S DISPERSS;390
RO;12706;;0,15
RO;12731;MICLOTOP PROGRESS;24
RO;12734;JUPITER R DF;111
RO;12737;AIRONE PIU';5.673,00
RO;12747;RAMETTE PFNPE;3,6
RO;12748;;574
RO;12756;DICOTEX;13,9
RO;12759;;30
RO;12759;OSSICLOR 35 WG;180,5
RO;12759;OSSICLOR 35WG;11,8
RO;12759;OSSICLOR FUNGICIDA ZAPI;7,4
RO;12761;;3
RO;12770;;2
RO;12770;ALAR 85 GOLD;35
RO;12778;;30
RO;12779;;694
RO;12779;RAMEDIT COMBI WG;83
RO;12784;;60
RO;12784;CERCOBIN WG;30
RO;12788;ADIGOR;23
RO;12806;;176
RO;12806;FEDOR;1.556,00
RO;12813;;1
RO;12813;AMISTAR XTRA;373
RO;12813;MIRADOR XTRA;1.233,00
RO;12828;;1
RO;12828;SITOFEX;40
RO;12832;OPERA;1
RO;12837;;135
RO;12837;ARIUS SYSTEM PLUS;70
RO;12840;SUCCESSOR 600;265
RO;12843;CHECKMATE CM-F;75,59
RO;12844;CHECKMATE OFM-F;16,77
RO;12847;EAGLE;1,7
RO;12849;BEMPROP PRO LT. 1;34
RO;12849;BENPROP PRO;1.077,00
RO;12857;;2
RO;12857;PROREX;218
RO;12858;;4
RO;12858;PRODIGY;33
RO;12859;BORNEO;47,39
RO;12862;;12
RO;12862;CANTUS;327
RO;12866;;24
RO;12866;COLLIS;108
RO;12868;;57
RO;12868;BELLIS;395
RO;12869;;668
RO;12869;SIGNUM;1.169,00
RO;12878;FOLPAN GOLD;84
RO;12878;RIDOMIL GOLD COMBI;6
RO;12878;RIDOMIL GOLD COMBI PEPITE;399
RO;12880;ATLANTIS WG;28,5
RO;12881;HUSSAR MAXX;2,4
RO;12883;PROSPER 300 CS;151
RO;12886;;169
RO;12886;KARATHANE STAR;256
RO;12888;;18
RO;12888;LEPINOX PLUS;336
RO;12903;DOLESE WG PFNPE;12
RO;12916;CYMONE 25 WP;98
RO;12924;;40
RO;12924;JUPITER WG;280
RO;12933;;94
RO;12933;MOXYL 20 WP;49
RO;12940;;494
RO;12940;KARATE ZEON 1.5;3.808,00
RO;12949;AZUPEC 80 WG;125
RO;12960;STARPROP;50
RO;12961;;18
RO;12972;;2.930,00
RO;12972;GLYFOS DAKAR;16.620,00
RO;12994;VIVER ELITE WG;1.216,50
RO;13020;MICRORAM 35 WG;5.847,70
RO;13025;MYSTIC 250 EW;4
RO;13039;POTCLEAN 2G;12
RO;13049;SULCOGAN;124
RO;13055;MACHO;1
RO;13061;;152
RO;13061;BIOBIT DF;12
RO;13062;;26
RO;13062;DIPEL DF;0,05
RO;13063;REGULEX 10 SG;3,1
RO;13064;VITENE ULTRA SC;42
RO;13065;;1
RO;13065;DOMARK 125;720
RO;13076;BRAITEX  PRO;60
RO;13081;NISSORUN;0,5
RO;13084;;1
RO;13084;TELDOR PLUS;40,5
RO;13084;TELDOR PLUS PFNPE;0,7
RO;13093;;1.004,00
RO;13093;STOMP ACQUA LT 1;3
RO;13093;STOMP ACQUA LT 5;5
RO;13093;STOMP AQUA;4.513,00
RO;13098;;176
RO;13098;ROUNDUP POWER;68,5
RO;13098;ROUNDUP POWER 2.0;19.231,50
RO;13098;ROUNDUP POWER 2.0 LT 5;165
RO;13098;ROUNDUP POWER 2.0 LT. 0,500;8
RO;13098;ROUNDUP POWER 2.0 LT. 1;83
RO;13098;ROUNDUP POWER 2.0 LT. 20;220
RO;13098;ROUNDUP POWER 2.0 PFNPE;61,5
RO;13104;ALGOR PLATIN;460
RO;13106;;2.377,00
RO;13106;IKANOS;1
RO;13108;CURAME BORDEAUX;363
RO;13111;;140
RO;13111;THIOCUR FORTE;154
RO;13120;;562
RO;13126;;1.220,00
RO;13126;CABRIO DUO;1.343,00
RO;13128;;5
RO;13128;GOLTIX 50 WG;733
RO;13132;;20
RO;13138;SYSTHANE 4,5 PLUS;52
RO;13143;;76
RO;13143;MEZENE WG;766
RO;13149;;75
RO;13149;POLTIGLIA MANICA 20 WG;1.887,00
RO;13150;CURAME 35 WG;30
RO;13152;OPTIX R DISPERSS;134
RO;13153;;2
RO;13154;MONDAK 480 S;43
RO;13156;CAMBEL 480 S;874
RO;13158;;1
RO;13158;REMEDIER;69
RO;13160;;65
RO;13167;;6
RO;13167;POMARSOL 80 WG;13.512,00
RO;13168;;4.055,00
RO;13168;LAUDIS;13.116,00
RO;13168;LAUDIS 1 LT;42
RO;13186;;13,12
RO;13186;TITUS MAIS EXTRA;9,92
RO;13205;;100
RO;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFF;10
RO;13211;ZOLFO VENTILATO SCORREVOLE 96%;25
RO;13212;CONFIDOR 200 O-TEQ;58
RO;13213;;60
RO;13213;R 6 ALBIS KG 1;2
RO;13213;R6 ALBIS;8
RO;13213;R6 ERRESEI ALBIS;184
RO;13218;;100
RO;13218;FINALSAN PLUS;110
RO;13236;BULLET;773
RO;13242;NICOGAN V.O.;4.186,00
RO;13242;NICOGAN V.O. LT 1;15
RO;13242;NICOGAN V.O. LT. 5;5
RO;13244;ZOLFO VENTILATO STELLA;25
RO;13252;PLAYER 250 SC;330
RO;13253;PLAYER SC;1.320,00
RO;13254;PLAYER 25 WG;274
RO;13285;;141
RO;13292;ZOLFO A. F.LLI ZANUCCOLI TRIVENTILA;25
RO;13298;QUANTUM F;5
RO;13299;MAGIO';2.184,00
RO;13307;BERLINA;1
RO;13308;DICARZOL 10 SP;20
RO;13313;;3
RO;13313;CASPER;187
RO;13314;CABRIO EC;6
RO;13323;;5
RO;13323;SULFY 80 WDG;6
RO;13324;CUPRIZOL S;2,75
RO;13327;;160,3
RO;13327;GRANSTAR ULTRA SX;262,15
RO;13327;GRANSTAR ULTRA SX 50 GR;0,65
RO;13329;OMNEX 10 EC;57
RO;13332;VIP;68,5
RO;13356;AGRIZOLE;5
RO;13361;DECIS ENERGY O-TEQ;83
RO;13367;DIVO;553,5
RO;13370;;3
RO;13370;WARRANT 200 SL;250,75
RO;13375;NUPRID 200 SC;47
RO;13375;NUPRID 200 SC LT 1;10
RO;13377;;15
RO;13378;ORTIVA TOP;4
RO;13382;;23
RO;13382;PERGADO SC;65,5
RO;13386;;51
RO;13386;PROSARO;5.534,00
RO;13387;;24,91
RO;13387;FLORAMIX;262,88
RO;13389;;1.226,00
RO;13389;AFFIRM;8.613,00
RO;13391;;775
RO;13391;CYTHRIN 50 EC;83,46
RO;13402;LUMA-KL;165
RO;13409;;7.131,00
RO;13409;SILFUR WG;6.260,00
RO;13410;FRUTTENE 76 WG;1
RO;13440;SATEL;4,8
RO;13447;HELMSTAR 75 WG;16,6
RO;13447;HELMSTAR 75 WG GR 10;1,39
RO;13451;SPARVIERO;94
RO;13455;;32
RO;13455;ANTIGRAM GOLD;2.791,00
RO;13466;;265
RO;13466;SPOTLIGHT PLUS;437
RO;13468;CLINER;0,25
RO;13471;NICOZEA OD;121
RO;13472;ALIEN;10
RO;13477;TOREADOR;10
RO;13486;JUDO;314
RO;13489;;174,5
RO;13489;CYMBAL;15
RO;13495;RYU-RUN WG;400
RO;13500;CIPREN 10 WG;0,4
RO;13540;QUASAR R FLOW;105
RO;13552;ZOLVIS 80 SECTOR;1.177,00
RO;13560;FORZA;186
RO;13576;;3
RO;13576;RAMEPLANT WG;36,6
RO;13578;RAME CAFFARO BLU WG NEW;669
RO;13579;COPPER 12;9,5
RO;13581;TIOGEL 80 WDG;1
RO;13586;VERDERAME 20 WG;33,3
RO;13592;;784
RO;13592;VOLARE;449,85
RO;13635;POLTIGLIA 20 PB MANICA;188,5
RO;13640;IMPRINT;58,75
RO;13648;;3.982,00
RO;13667;AFIDANE 200 SL;1
RO;13687;BURT;17
RO;13689;FLINT MAX;21
RO;13691;TRIDAN COMBI T;88
RO;13693;BACILLUS CHEMIA;65
RO;13698;;1
RO;13698;VIVANDO;88,25
RO;13700;;18
RO;13700;ATLANTIS PRO;9
RO;13701;RUBIN SX;112,4
RO;13707;IMPACT SUPREME;61
RO;13709;;11
RO;13709;U 46 PRATI;196
RO;13716;CAPTAN ARVESTA 80 WG;1
RO;13722;CAL-EX 1.9 EC;1
RO;13736;;410,25
RO;13736;TRACE;1.300,50
RO;13736;TRACE LT 0,750;24
RO;13741;;297
RO;13741;SELECTA DISPERSS;315
RO;13753;GAL-GONE;35
RO;13765;SHERPA 100 EW;20
RO;13771;;381
RO;13771;NIMROD 250 EW;580
RO;13786;;90
RO;13786;QUANTUM R;53
RO;13787;RIVIERA R;408
RO;13792;STABILAN;89
RO;13793;RUNNER M;2
RO;13794;SPADA WDG;1.608,00
RO;13796;CELL;147
RO;13807;;14,25
RO;13807;RAVENAS;55
RO;13809;;11.960,00
RO;13809;FORCE ULTRA;11.960,00
RO;13812;NOTO 40 OD;3.221,00
RO;13815;TUTOR 18-15;10,4
RO;13817;ALIAL WG;496
RO;13820;BAYTEROID 25 EC;773
RO;13823;;31,6
RO;13823;ALVERDE;451,7
RO;13837;SILWET L-77;31
RO;13841;;1.261,00
RO;13841;FOCUS ULTRA;9.787,00
RO;13843;;22
RO;13843;ZELIG 480 EC;276
RO;13852;DIQUA;29
RO;13877;KITT PRONTO;1
RO;13885;;73
RO;13885;MICROCOPP NEUTRO FL;1.500,00
RO;13888;FANTIC F NC WG;30
RO;13899;;16
RO;13905;;189
RO;13905;BANJO;347
RO;13913;ORIUS P;1.830,00
RO;13925;;12,5
RO;13926;SPONSOR;14,5
RO;13930;MARINS 200 CLASS;357
RO;13955;MITIGREEN;1.357,00
RO;13981;;278,1
RO;13981;CORAGEN;1.988,00
RO;13981;CORAGEN 300 ML;0,3
RO;13981;CORAGEN 500 ML;1
RO;13983;HUSSAR MAXX PRO;399
RO;13998;PYRUS 400 SC;102
RO;14005;;1.679,00
RO;14005;CLORTOSIP 500 SC;6.898,00
RO;14005;CLORTOSIP 500 SC LT. 1;8
RO;14020;LIDAL;12
RO;14021;BREK DUO;280
RO;14024;PERFIL 10 WP;0,5
RO;14058;;301
RO;14058;FEINZIN 70 DF;770
RO;14058;FEINZIN 70 DF GR. 250;6
RO;14061;TRIANUM-P;2,5
RO;14062;;75
RO;14062;ZOXIUM 240 SC;241
RO;14077;;50
RO;14077;CHAMP 20 DF;2
RO;14089;TAFARI 50 WG;0,5
RO;14091;APHOX;247
RO;14093;ANTARKTIS;18
RO;14098;;3.220,00
RO;14099;ASPOR WDG;280
RO;14101;;3.553,00
RO;14101;CARAMBA;688
RO;14102;BORDOFLOW NEW;502
RO;14107;MICROBAGNABILE SC;70
RO;14122;KATAR;518
RO;14128;;110
RO;14134;FINY;4,9
RO;14135;GRENADIER 75 DF;0,26
RO;14136;OBERON;15
RO;14137;;310,6
RO;14137;ALTACOR;154,9
RO;14154;PIRETRO ACTIGREEN;1,08
RO;14154;PIRETRO ACTIGREEN PFNPE;0,24
RO;14155;;150
RO;14156;;91
RO;14156;CURZATE R WG;334
RO;14156;CURZATE RWG KG. 10;20
RO;14163;SARMOX 440 WG;31
RO;14165;;1.162,00
RO;14165;NANDO MAXI;1.385,00
RO;14166;ZETOR;1.511,00
RO;14168;SILWET VELONEX;30
RO;14169;PERGADO R;500
RO;14178;TRI-BASE;214
RO;14182;;485
RO;14182;ARES 25 WG;3.331,00
RO;14182;ARES 25 WG KG. 1;19
RO;14187;SILWET FASTEX;21
RO;14190;MAVRIK EW;11
RO;14193;SARMOX 45 DG;117,5
RO;14195;;604
RO;14195;KENDO WITH ZEON TECHNOLOGY;6
RO;14204;75A;59
RO;14208;RELDAN LO;3.357,00
RO;14210;EVURE;10
RO;14214;;17
RO;14214;RAPSAN 500 SC;302
RO;14232;CYTHRIN MAX;28,5
RO;14245;GOLEM;63,75
RO;14245;THIRAS;32,75
RO;14257;UNDERLINE 0,2 G;190
RO;14262;GREENEX NF;6,87
RO;14262;GREENEX NF PFNPE;0,77
RO;14273;NIFURON;4
RO;14290;;53,7
RO;14290;KOHINOR 200 SL;544,15
RO;14290;KOHINOR 200 SL 5 ML;0,05
RO;14290;KOHINOR 200 SL 50 ML;1,15
RO;14294;;0,8
RO;14294;EXECUTIVE;3,7
RO;14323;;25
RO;14342;;50
RO;14342;VOLCAN COMBI SC;68
RO;14348;AGRON R WG;48
RO;14375;LION 5 EC;299
RO;14380;CLORMET;5
RO;14387;NERVURE SUPER;219
RO;14405;;235
RO;14405;MERLIN FLEXX;1.946,00
RO;14405;MERLIN FLEXX LT 2;24
RO;14406;LEIMAY;5,25
RO;14407;RUNWAY;5,5
RO;14409;;65
RO;14409;MOVENTO 48 SC;3.226,00
RO;14414;Dusty PFnPE;14
RO;14418;PULSAR 40 SL;941
RO;14423;PRIMISOL 80 WDG;1,5
RO;14423;PRIMISOL ZOLFO BAGNABILE KOLLANT;7
RO;14426;;94
RO;14426;GEODIS;197
RO;14431;;31
RO;14431;LENTAGRAN 45 WP;53
RO;14432;METRIC;151
RO;14469;ROMIN 600;45
RO;14472;PARTNER EC;226
RO;14479;;13.890,00
RO;14479;SCHERMO 0.5 G;29.480,00
RO;14488;;80
RO;14488;ANTRACOL 70 WG;410
RO;14514;BOOSTER;10
RO;14523;CARPO 600;425
RO;14525;MAROX SX;2,4
RO;14540;;2
RO;14540;SEPARO;7
RO;14543;FLUIZOL;264
RO;14559;AGREE WG;154
RO;14575;TRIMMER SX;15,84
RO;14576;CUTRIL EVO;1.870,00
RO;14577;FORUM R 3B;1.069,00
RO;14579;RAMIN 30 DF;280
RO;14582;FENGIB;7
RO;14636;;943
RO;14636;BIOLID UP;3.489,00
RO;14638;;1.240,00
RO;14638;NETOR;455
RO;14642;;547
RO;14642;RIDOMIL GOLD R WG;6.241,00
RO;14643;CENTIUM 36 CS;131
RO;14663;ACCEL 40 SG;0,75
RO;14664;;0,45
RO;14664;BERELEX 40 SG;7,77
RO;14683;GIB-BIO;2
RO;14685;;820
RO;14686;;90
RO;14687;;47
RO;14687;QUAD-GLOB 200 SL;6.055,00
RO;14693;VIP 80 EC;0,75
RO;14697;;52
RO;14697;ENERVIN DUO;117
RO;14699;GEOXE;102,5
RO;14724;CIP;0,5
RO;14728;CELIO;160
RO;14735;;80,5
RO;14735;RANMAN TOP;208,5
RO;14737;;1.405,00
RO;14737;ROUNDUP PLATINIUM;0,5
RO;14737;ROUNDUP PLATINUM;23.627,50
RO;14737;ROUNDUP PLATINUM LT 15;210
RO;14737;ROUNDUP PLATINUM LT 5;5
RO;14737;ROUNDUP PLATINUM LT. 1;62
RO;14737;ROUNDUP PLATINUM PFNPE;4
RO;14739;DECIS PROTECT;16
RO;14759;SULC0CAP;1
RO;14759;SULCOCAP;8
RO;14760;RASIKAL PRO;64,5
RO;14764;SLUXX;15
RO;14765;ELUMIS;2.040,00
RO;14766;;60
RO;14766;ACTARA 240 SC;34
RO;14769;COMET 250 EC;1.578,00
RO;14772;BANDERA;454
RO;14785;DRISCOLL;25,6
RO;14785;DRISCOLL PFNPE;0,5
RO;14797;SIATTOL 200 PLUS;11,82
RO;14797;SIATTOL 200 SL;2,88
RO;14799;;1,3
RO;14799;AFLOR 200 SL;1,49
RO;14801;ADMIRAL GOLD;2
RO;14803;ELECTIS ZR;58
RO;14807;LUZINDO;30,75
RO;14812;;33
RO;14812;ENERVIN TOP;10
RO;14815;;1.410,00
RO;14815;ADENGO;7.696,00
RO;14815;ADENGO LT. 10;10
RO;14815;ADENGO LT. 2;24
RO;14818;ACANTO;719
RO;14819;VALIS M;60
RO;14828;;322
RO;14830;CUPROFIX ULTRA DISPERSS;100
RO;14836;BARBARIAN BIOGRADE 360;120
RO;14837;GLIFOSAR FLASH;16.360,00
RO;14838;;460
RO;14838;BARCLAY GALLUP BIOGRADE 360;845
RO;14844;CLUSTER 500;128
RO;14845;;19
RO;14845;MYSTIC PLUS S;8
RO;14846;AVALON 250 EW;14
RO;14854;KARAMAT M;3
RO;14857;ABOTRIL 500;300
RO;14867;;2
RO;14867;SYNERO;25
RO;14872;BELLIS DRUPACEE;65
RO;14876;GRANDSTAND;36
RO;14879;;13
RO;14879;LONTREL 72 SG;16,87
RO;14884;;316
RO;14884;CORUM;10.903,00
RO;14884;CORUM LT. 1;34
RO;14884;CORUM LT. 5;50
RO;14891;TRICO;31
RO;14894;LANNATE 25 WP;10
RO;14895;;4
RO;14895;LANNATE 20 SL;246
RO;14897;;316
RO;14897;FLUROSTAR 200;32
RO;14898;POLECI;1
RO;14900;KENKIO;1.005,00
RO;14901;CONCORDE 125;1,6
RO;14909;NURELLE 5;15
RO;14918;RIVIOR;25
RO;14921;KOHINOR OLEA;193
RO;14931;GRISU;41
RO;14935;;1.387,00
RO;14935;TIMELINE TRIO;690
RO;14935;TRAXOS ONE;207
RO;14935;TRAXOS ONE LT. 1;3
RO;14935;TRAXOS ONE LT. 5;5
RO;14936;;3
RO;14936;AMPLIGO;930,5
RO;14940;;1,25
RO;14940;TAKUMI;2
RO;14944;;167
RO;14944;FLUXYR 200 EC;731
RO;14947;TRUSTEE 450 PFNPE;200
RO;14967;TIPTOR ULTRA;1.486,00
RO;14969;HOPPER 480;1
RO;14972;DICARZOL 50 SP;65
RO;14974;BELEM 0.8 MG;636
RO;14980;AFFINITY PLUS;5
RO;14986;;555
RO;14986;OPERA NEW;5.160,00
RO;15005;;38
RO;15005;FONTELIS;321
RO;15008;LBG - 01F34;242
RO;15013;NATRIA LUMACHICIDA;5
RO;15019;RIVIERA;143
RO;15020;CYFLUTREX;60
RO;15023;DERREX;800
RO;15024;;22
RO;15024;MESUROL 200 SC;367
RO;15034;;17
RO;15034;DICOPHAR;8,8
RO;15037;BREZZA;3
RO;15041;OPINION ECNA;6
RO;15047;R6 ERRESEI BORDEAUX WG;65,5
RO;15049;;13
RO;15049;MODDUS;254
RO;15050;;4
RO;15050;VERTIMEC PRO;353
RO;15051;;1.410,00
RO;15051;KYLEO;8.218,00
RO;15052;KAIMO SORBIE;243,9
RO;15058;;72
RO;15058;PRINCIPAL MAIS;92,36
RO;15059;;89
RO;15059;DECIS EVO;1.620,50
RO;15059;DECIS EVO 250 ML;3,25
RO;15059;DECIS EVO LT. 1;10
RO;15061;SCOMRID;0,3
RO;15062;;4
RO;15062;PIRAMAX  EC;10
RO;15063;;14,7
RO;15063;NIMBLE;4,75
RO;15067;MIG 40 SC;739
RO;15070;OS-169;13
RO;15071;EVOLUTION;309
RO;15083;;150
RO;15083;AUDACE;5
RO;15093;;1.233,00
RO;15093;CENTURIO;295
RO;15096;;174
RO;15096;GLIPHOGAN TOP;40,5
RO;15096;GLIPHOGAN TOP CL;274,5
RO;15096;GLIPHOGAN TOP CL PFNPE;278,5
RO;15101;CIMORAM ULTRA WG;29
RO;15111;MIRADOR SC;78
RO;15111;MIRADOR SC LT 1;5
RO;15115;;14
RO;15122;ACTELLIC 50 NEWPHARM;12
RO;15123;ALTAIR 2.5 EC;28
RO;15124;ZANTARA;1.629,00
RO;15125;PROLECTUS;2
RO;15130;;1
RO;15130;INTREPID;249
RO;15138;BAROCCO 80 WG;25
RO;15142;ALCANCE SYNC TEC;2.050,00
RO;15149;CONSAVET DF EDGE;2.280,00
RO;15168;ZORO 1.9 EW;35
RO;15177;;97
RO;15181;CIRRUS CS;156,5
RO;15184;SATEL GEO;14
RO;15193;;64
RO;15193;CONTATTO PIU' EXTRA;172
RO;15198;;185
RO;15198;AZBANY;776
RO;15198;AZBANY LT. 1;48
RO;15198;AZBANY LT. 5;20
RO;15199;;557
RO;15199;SAKURA;1.428,00
RO;15200;QUALY;1
RO;15221;ZETARAM PLUS;112
RO;15227;MESUROL EVOLUTION;4,55
RO;15227;MESUROL EVOLUTION PFNPE;3,15
RO;15232;;84
RO;15232;AMISTAR ULTRA;22
RO;15232;CUSTODIA;679
RO;15235;;10
RO;15235;MOMENTUM;2.293,00
RO;15236;;17
RO;15236;ZAMMO;140
RO;15237;CHIKARA DUO;6
RO;15251;;440
RO;15251;AIRONE LIQUIDO;3.823,00
RO;15253;;2.335,00
RO;15253;FALCON MK;622
RO;15264;ENERVIN SC;181,5
RO;15265;PROMAN FLOW;8
RO;15270;PROFELIS;2,05
RO;15274;ALIAL SYSTEM;58
RO;15275;KUSTI;1.415,00
RO;15289;SERENADE NATRIA PFNPE;0,4
RO;15291;TURFENE PLUS;8
RO;15293;MAVITA 250 EC;4
RO;15294;;664
RO;15302;;161
RO;15302;AMYLO-X;98
RO;15307;DEDALUS 25 WDG;1.063,00
RO;15307;DEDALUS 25 WDG 500 GR.;14,5
RO;15310;NISSHIN EXTRA 6 OD;1
RO;15317;;10
RO;15325;CORNER MZ WG;24
RO;15326;;4.910,00
RO;15335;;40
RO;15335;U 46 ULTRA;277
RO;15337;EXPRESS;0,4
RO;15344;FILAN WG;229
RO;15348;RIDOMIL GOLD R LIQUIDO;944
RO;15349;ARES 430 SC;1.333,00
RO;15349;ARES 430 SC LT. 1;25
RO;15356;;36
RO;15356;SPHINX SC;28
RO;15359;VITIL 8-64 WG;48
RO;15365;RAME ZOLFO FLOW MCT;8
RO;15370;;12.720,00
RO;15370;FURY GEO;16.870,00
RO;15371;;528
RO;15371;BELEM PROTEZIONE;1.908,00
RO;15378;;158
RO;15378;TRAXOS PRONTO 60;2.394,00
RO;15379;;36,75
RO;15379;AXIAL PRONTO 60;297,75
RO;15384;;20
RO;15384;LUNA EXPERIENCE;887
RO;15388;MEXIL ORO R WG;116
RO;15389;;3.730,00
RO;15401;;65
RO;15401;TAIFUN MK CL;10.680,00
RO;15401;TAIFUN MK CL LT 20;20
RO;15401;TAIFUN MK CL LT 5;70
RO;15401;TAIFUN MK CL PFNPE;56
RO;15402;DELTASAP;13
RO;15405;SHAMAL MK PLUS CL;1.320,00
RO;15405;SHAMAL MK PLUS CL DISERBANTE;252
RO;15405;SHAMAL MK PLUS CL PFNPE;125
RO;15407;RULER;10
RO;15408;;1.667,00
RO;15409;DECISION;879
RO;15410;DECA;309
RO;15419;ELECTIS R FLOW;217
RO;15420;DIQUASH;518
RO;15448;;10
RO;15448;REBEL TOP;13
RO;15449;CIDELY;41
RO;15451;ELIOS WG TOP;130
RO;15455;TELDOR PLUS ORTO;2,5
RO;15455;TELDOR PLUS ORTO PFNPE;0,6
RO;15468;ACASTA;779
RO;15483;WISH;620
RO;15487;INSTANT;465
RO;15488;IRAZU TOP X1KG;10
RO;15493;SIMUN 40 OD;472
RO;15499;SONG 70 WDG;234,5
RO;15500;LIBRAX;95
RO;15501;QUIZ;193
RO;15505;;6
RO;15507;;208
RO;15507;CREW SUPERB;852
RO;15509;MICLOSULF COMBI;4
RO;15513;OSSICLOR 35 WG GREEN;325
RO;15514;CUPRAVIT BLU 35 WG;45,5
RO;15514;CUPRAVIT BLU 35WG KG 0.5;1
RO;15515;POLTIGLIA 20 PB GREEN;1.415,00
RO;15536;ANTAL;280
RO;15546;;3,8
RO;15546;BIATHLON 4D;660,75
RO;15549;PROLECTUS 50 WG;63
RO;15553;;12
RO;15553;REGALIS PLUS;186,75
RO;15556;TERVIGO;250
RO;15566;;33
RO;15566;VISION PLUS;985
