num_registrazione;denominazione_prodotto;ragione_sociale;indirizzo_sede_legale;cap_sede_legale;comune_sede_legale;provincia_sede_legale;indirizzo_sede_amministrativa;cap_sede_amministrativa;comune_sede_amministrativa;provincia_sede_amministrativa;data_registrazione;data_scadenza_autorizzazione;indicazioni_di_pericolo;attivita;codice_formulazione;descrizione_formulazione;sostanze_attive;contenuto_per_100g_di_prodotto;importazione_parallela;PFnPO;PFnPE;stato_amministrativo;motivo_della revoca;data_decreto_revoca;data_decorrenza_revoca
015417;DITTO;SHARDA CROPCHEM ESPANA S.L.;EDIFICIO ATALAYAS BUSINESS CENTER, CARRIL CONDOMINA N. 3, 12TH FLOOR;30006;MURCIA;-;EDIFICIO ATALAYAS BUSINESS CENTER, CARRIL CONDOMINA N. 3, 12TH FLOOR;30006;MURCIA;-;18/05/2012;31/01/2028;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;DIFENOCONAZOLE;23.2 g;NO;NO;NO;Autorizzato;-;-;-
015418;BEAM 12;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;17/05/2012;13/09/2012;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WP;POLVERE BAGNABILE;TRICYCLAZOLE;75.0 g;NO;NO;NO;Scaduto;-;-;-
015419;ELECTIS R FLOW;GOWAN ITALIA S.R.L.;via della Costituzione, 8;48018;FAENZA;RAVENNA;via della Costituzione, 8;48018;FAENZA;RAVENNA;14/06/2012;30/06/2034;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;TRIBASIC COPPER SULFATE|ZOXAMIDE;19.1 %|2.9 %;NO;NO;NO;Autorizzato;-;-;-
015420;DIQUASH;SHARDA CROPCHEM LIMITED;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;14/06/2012;30/06/2019;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;DISERBANTE;SL;CONCENTRATO SOLUBILE;DIQUAT (DIBROMIDE);17.0 g;NO;NO;NO;Revocato;-;-;04/05/2019
015421;TALISMA EC;ARYSTA LIFESCIENCE BENELUX SPRL;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;31/07/2012;31/01/2030;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;INSETTICIDA;EC;CONCENTRATO EMULSIONABILE;CYPERMETHRIN|PIPERONYL BUTOXIDE;7.9 g|22.5 g;NO;NO;NO;Autorizzato in regime di Riconoscimento Reciproco;-;-;-
015422;TITUS DUO;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;31/07/2012;15/08/2028;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;RIMSULFURON (AKA RENRIDURON)|NICOSULFURON;10.7 g|42.9 g;NO;NO;NO;Autorizzato in regime di Riconoscimento Reciproco;-;-;-
015423;FORUM TEAM;BASF ITALIA S.P.A.;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;10/09/2012;15/09/2025;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;DIMETHOMORPH|PYRACLOSTROBIN;12.0 g|6.7 g;NO;NO;NO;Revocato;-;-;13/06/2024
015424;DIRIS MAX 80 DF;UNITED PHOSPHORUS ITALY S.R.L.;VIA XX SETTEMBRE, 3;10123;-;TORINO;VIA XX SETTEMBRE, 3;10123;-;TORINO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;PROPANIL;80.0 g;NO;NO;NO;Scaduto;-;-;-
015425;DIRIS MAX NOVEL FLO 480;UPL EUROPE LTD;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;CHADWICK HOUSE, BIRCHWOOD PARK WARRINGTON;WA3 6AE;WARRINGTON, CHESHIRE;-;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;PROPANIL;40.2 g;NO;NO;NO;Scaduto;-;-;-
015426;CHEM-RICE NEW 3;SELEZIONE PAC S.R.L.;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;PROPANIL;38.7 g;NO;NO;NO;Scaduto;-;-;-
015427;RIFOS 550 EC;ARYSTA LIFESCIENCE BENELUX SPRL;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;RUE DE RENORY, 26/1;B-4102;OUGREE, SERAING;-;22/06/2012;31/10/2020;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;INSETTICIDA;EC;CONCENTRATO EMULSIONABILE;CYPERMETHRIN|CHLORPYRIFOS;4.5 g|45.4 g;NO;NO;NO;Revocato;-;-;22/01/2020
015428;WINNER OD;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;31/07/2012;31/12/2018;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;OD;OLIO DISPERSIBILE;NICOSULFURON;4.2 g;NO;NO;NO;Revocato;-;-;13/04/2018
015429;SULCOTRINA;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;23/12/2014;31/08/2022;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;SULCOTRIONE;26.0 %;NO;NO;NO;Revocato;-;-;13/04/2018
015430;DECANO;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;23/12/2014;31/08/2022;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;SULCOTRIONE;26.0 %;NO;NO;NO;Revocato;-;-;13/04/2018
015431;GLIFOPEC;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;06/07/2012;31/12/2017;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;SL;CONCENTRATO SOLUBILE;GLYPHOSATE;30.8 g;NO;NO;NO;Revocato;-;-;06/09/2016
015432;GLIFOSATE SAPEC;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;06/07/2012;31/12/2017;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;SL;CONCENTRATO SOLUBILE;GLYPHOSATE;30.8 g;NO;NO;NO;Revocato;-;-;06/09/2016
015433;ATLAS;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;22/06/2012;31/08/2026;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;INSETTICIDA;CS;SOSPENSIONE DI CAPSULE;LAMBDA-CYHALOTHRIN;9.4 g;NO;NO;NO;Autorizzato;-;-;-
015434;RAK 2 MAX;BASF ITALIA S.P.A.;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;VIA MARCONATO, 8;20811;CESANO MADERNO (MB);-;06/12/2012;30/08/2038;(XI) IRRITANTE;FEROMONE;VP;PRODOTTO CON S.A. EVAPORABILE;(E,Z)-7,9-DODECADIEN-1-YL ACETATE|DODECYL ACETATE;-;NO;NO;NO;Autorizzato;-;-;-
015435;FARM UP;SIPCAM S.P.A.;VIA CARROCCIO, 8;20123;MILANO;MILANO;VIA SEMPIONE, 195;20016;PERO;MILANO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;PROPANIL;36.0 g;NO;NO;NO;Scaduto;-;-;-
015436;MYCOTAL;KOPPERT B.V.;VEILINGWEG 14-17 P.O. BOX 155;AD-2650;BERKEL EN RODENRIJS;-;VEILINGWEG 14-17 P.O. BOX 155;AD-2650;BERKEL EN RODENRIJS;-;19/12/2012;28/02/2037;ESENTE DA CLASSIFICAZIONE DI PERICOLO;INSETTICIDA;WG;GRANULARE IDRODISPERSIBILE;AKANTHOMYCES MUSCARIUS VE6 (FORMERLY LECANICILLIUM MUSCARIUM STRAIN VE6);4.8 %;NO;NO;NO;Rinnovato Art. 43 Reg. 1107/2009;-;-;-
015438;SANMITE 10 SC;NISSAN CHEMICAL EUROPE S.A.S;18 Chemin des Cuers;F-69570;Dardilly;-;18 Chemin des Cuers;F-69570;Dardilly;-;27/11/2017;30/01/2030;-;INSETTICIDA-ACARICIDA;SC;SOSPENSIONE CONCENTRATA;PYRIDABEN;9.7 g;NO;NO;NO;Autorizzato con procedura zonale;-;-;-
015439;THIOCUR LSC;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;01/10/2014;31/05/2021;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;EW;EMULSIONE OLIO/ACQUA;MYCLOBUTANIL;4.6 g;NO;NO;NO;Revocato;-;-;22/07/2020
015442;SYMBOL 360 SL;UPL ITALIA S.R.L.;VIA TERNI, 275;47023;S. CARLO DI CESENA (FC);-;VIA TERNI, 275;47023;S. CARLO DI CESENA (FC);-;16/02/2015;31/12/2017;-;DISERBANTE;SL;CONCENTRATO SOLUBILE;GLYPHOSATE;30.8 g;NO;NO;NO;Revocato;-;-;22/08/2016
015443;PANIL MAX 80 EDF;UNITED PHOSPHORUS ITALY S.R.L.;VIA XX SETTEMBRE, 3;10123;-;TORINO;VIA XX SETTEMBRE, 3;10123;-;TORINO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;PROPANIL;80.0 %;NO;NO;NO;Scaduto;-;-;-
015444;STAM MAX 80 EDF;UNITED PHOSPHORUS ITALY S.R.L.;VIA XX SETTEMBRE, 3;10123;-;TORINO;VIA XX SETTEMBRE, 3;10123;-;TORINO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;PROPANIL;80.0 %;NO;NO;NO;Scaduto;-;-;-
015445;STAM MAX NOVEL FLO 480;UNITED PHOSPHORUS ITALY S.R.L.;VIA XX SETTEMBRE, 3;10123;-;TORINO;VIA XX SETTEMBRE, 3;10123;-;TORINO;05/06/2012;02/10/2012;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;PROPANIL;41.4 %;NO;NO;NO;Scaduto;-;-;-
015446;SYSTHANE ZOLFO;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;06/07/2012;31/05/2021;(XI) IRRITANTE;FUNGICIDA;WP;POLVERE BAGNABILE;MYCLOBUTANIL|SULPHUR (ZOLFO);0.8 g|50.0 g;NO;NO;NO;Revocato;-;-;01/06/2013
015447;SYSTHANE S;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;06/07/2012;31/05/2021;(XI) IRRITANTE;FUNGICIDA;WP;POLVERE BAGNABILE;MYCLOBUTANIL|SULPHUR (ZOLFO);0.8 %|50.0 %;NO;NO;NO;Revocato;-;-;01/06/2013
015448;REBEL TOP;SIPCAM ITALIA S.P.A.;VIA MASCHERONI, 5;20123;-;MILANO;VIA SEMPIONE, 195;20016;PERO;MILANO;22/06/2012;30/06/2027;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;EW;EMULSIONE OLIO/ACQUA;CYFLUFENAMID;5.1 %;NO;NO;NO;Autorizzato;-;-;-
015449;CIDELY;SYNGENTA ITALIA S.P.A.;VIA FULVIO TESTI, 280/6;20126;MILANO;MILANO;VIA GALLARATE, 139;20151;MILANO;MILANO;22/06/2012;30/06/2027;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;EW;EMULSIONE OLIO/ACQUA;CYFLUFENAMID;5.1 %;NO;NO;NO;Autorizzato;-;-;-
015450;POMBAL;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;06/07/2012;30/04/2018;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FUNGICIDA;WP;POLVERE BAGNABILE;FOSETYL-ALUMINIUM;80.0 g;NO;NO;NO;Revocato;-;-;13/04/2018
015451;ELIOS WG TOP;ASCENZA AGRO S.A.;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;AVENIDA DO RIO TEJO - HERDADE DAS PRAIS;2010-440;SETUBAL;-;06/07/2012;31/10/2026;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;FOSETYL-ALUMINIUM;80.0 g;NO;NO;NO;Autorizzato;-;-;-
015452;PRO;SHARDA CROPCHEM LIMITED;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;31/07/2012;31/05/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;CYPROCONAZOLE;10.0 g;NO;NO;NO;Revocato;-;-;31/07/2019
015453;TAAQAT;SHARDA CROPCHEM LIMITED;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;31/07/2012;31/05/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;CYPROCONAZOLE;10.0 g;NO;NO;NO;Revocato;-;-;31/07/2019
015454;SHIP;SHARDA CROPCHEM LIMITED;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;DOMNIC HOLM, 29th ROAD, BANDRA (W);400 050;MUMBAI;-;31/07/2012;31/05/2021;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;CYPROCONAZOLE;10.0 g;NO;NO;NO;Revocato;-;-;31/07/2019
015455;TELDOR PLUS ORTO;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;22/06/2012;31/12/2031;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;FENHEXAMID;42.7 g;NO;NO;NO;Autorizzato;-;-;-
015456;BIO DIQUAT;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;19/06/2012;31/12/2015;(N) PERICOLOSO PER L'AMBIENTE|(T  ) MOLTO TOSSICO;DISERBANTE;AL;LIQUIDO (SENZA DILUIZIONE);DIQUAT (DIBROMIDE);17.0 g;SI;NO;NO;Scaduto;-;-;-
015457;VERDE DIQUAT;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;19/06/2012;31/12/2015;(N) PERICOLOSO PER L'AMBIENTE|(T  ) MOLTO TOSSICO;DISERBANTE;AL;LIQUIDO (SENZA DILUIZIONE);DIQUAT (DIBROMIDE);17.0 g;SI;NO;NO;Scaduto;-;-;-
015458;DIFECON 250 EC;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;19/06/2012;31/12/2013;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;DIFENOCONAZOLE;23.6 g;SI;NO;NO;Scaduto;-;-;-
015459;XEDAGAR;XEDA INTERNATIONAL S.A.;ZONE ARTISANALE LA CRAU;F-13670;SAINT ANDIOL;-;ZONE ARTISANALE LA CRAU;F-13670;SAINT ANDIOL;-;31/07/2012;30/06/2028;(XN) NOCIVO;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;PLANT OILS / CLOVE OIL;20.0 g;NO;NO;NO;Autorizzato in regime di Riconoscimento Reciproco;-;-;-
015460;FLAZURON;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;22/06/2012;31/05/2014;(N) PERICOLOSO PER L'AMBIENTE;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;FLAZASULFURON;25.0 g;SI;NO;NO;Scaduto;-;-;-
015461;PLOVER II;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;25/10/2012;15/03/2026;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;DIFENOCONAZOLE;23.2 g;SI;NO;NO;Revocato;-;-;17/03/2025
015462;SCORE II;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;09/10/2012;31/01/2028;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;EC;CONCENTRATO EMULSIONABILE;DIFENOCONAZOLE;23.2 g;SI;NO;NO;Autorizzato;-;-;-
015463;DURSBAN 75WG II;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;13/12/2012;30/06/2013;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;INSETTICIDA;GR;MICROGRANULARE IDRODISPERSIBILE;CHLORPYRIFOS;75.0 g;SI;NO;NO;Scaduto;-;-;-
015464;GIB TAB;L. GOBBI S.R.L.;VIA B. BOSCO, 57/2;16121;GENOVA;GENOVA;VIA VALLECALDA, 33;16013;CAMPOLIGURE (GE);-;31/07/2012;31/12/2041;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FITOREGOLATORE;TB;COMPRESSE;GIBBERELLIC ACID;10.0 g;NO;NO;NO;Ri-registrato;-;-;-
015465;GIBRELIN 2LG;L. GOBBI S.R.L.;VIA B. BOSCO, 57/2;16121;GENOVA;GENOVA;VIA VALLECALDA, 33;16013;CAMPOLIGURE (GE);-;31/07/2012;31/12/2041;ESENTE DA CLASSIFICAZIONE DI PERICOLO;FITOREGOLATORE;OL;LIQUIDO MISCIBILE IN OLIO;GIBBERELLIC ACID;2.0 g;NO;NO;NO;Ri-registrato;-;-;-
015466;MITAM 700;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;02/07/2012;31/12/2015;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;FUNGICIDA;WG;GRANULARE IDRODISPERSIBILE;METIRAM;71.2 g;SI;NO;NO;Scaduto;-;-;-
015467;AUBRAC;AGCHEM ACCESS LTD.;CEDAR HOUSE 41, THORPE ROAD;NR1 1ES;NORWICH (NORFOLK);-;CEDAR HOUSE 41, THORPE ROAD;NR1 1ES;NORWICH (NORFOLK);-;05/07/2012;31/05/2027;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;AZOXYSTROBIN;23.2 g;SI;NO;NO;Revocato;-;-;17/03/2025
015468;ACASTA;AGCHEM ACCESS LTD.;CEDAR HOUSE 41, THORPE ROAD;NR1 1ES;NORWICH (NORFOLK);-;CEDAR HOUSE 41, THORPE ROAD;NR1 1ES;NORWICH (NORFOLK);-;05/07/2012;31/05/2027;(N) PERICOLOSO PER L'AMBIENTE;FUNGICIDA;SC;SOSPENSIONE CONCENTRATA;AZOXYSTROBIN;23.2 g;SI;NO;NO;Revocato;-;-;14/03/2025
015469;RINAPYR 200;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;10/07/2012;31/05/2014;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;SL;CONCENTRATO SOLUBILE;CHLORANTRANILIPROLE;18.4 g;SI;NO;NO;Scaduto;-;-;-
015470;BIO PROPIZAMIDE;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;10/05/2013;31/01/2019;(N) PERICOLOSO PER L'AMBIENTE|(XN) NOCIVO;DISERBANTE;SC;SOSPENSIONE CONCENTRATA;PROPYZAMIDE;35.1 g;SI;NO;NO;Scaduto;-;-;-
015472;VERDE MESOSULFURON;VERDE BIO SAS DI CUNIAL GIANANDREA & C.;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;VIALE DELLA VITTORIA 14/b;31044;MONTEBELLUNA;TREVISO;13/07/2012;31/12/2013;(N) PERICOLOSO PER L'AMBIENTE|(XI) IRRITANTE;DISERBANTE;WG;GRANULARE IDRODISPERSIBILE;MEFENPYR DIETHYL|MESOSULFURON-METHYL|IODOSULFURON METHYL SODIUM;9.0 g|3.0 g|0.6 g;SI;NO;NO;Scaduto;-;-;-
015473;GENIALROC;ROCCA FRUTTA S.R.L.;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;VIA RAVENNA, 1114;44040;GAIBANA;FERRARA;13/07/2012;31/05/2014;ESENTE DA CLASSIFICAZIONE DI PERICOLO;INSETTICIDA;WP;POLVERE BAGNABILE;CYROMAZINE;75.0 g;SI;NO;NO;Revocato;-;-;12/09/2014
015474;PLANTONE EXTRA;PLANT CHEM S.R.L.;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;CORSO PORTA BORSARI, 1/A;37121;VERONA;VERONA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Scaduto;-;-;-
015475;DIDICLOR 4;CHEMIA S.P.A.;VIA STATALE N. 327;44047;FERRARA;FERRARA;VIA STATALE, 327;44040;SANT'AGOSTINO;FERRARA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Scaduto;-;-;-
015476;DD SOIL IV;KANESHO SOIL TREATMENT SPRL/BVBA;AVENUE DE TERVUEREN 270;B-110;BRUSSELS;-;AVENUE DE TERVUEREN 270;B-110;BRUSSELS;-;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;92.5 g;NO;NO;NO;Scaduto;-;-;-
015477;GEOCLEAN IV;CERTIS BELCHIM B.V.;Stadsplateau 16;3521;AZ UTRECHT;-;C/O FILIALE ITALIANA VIA VARESE, 25/D (SCALA A);21047;SARONNO;VARESE;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;92.5 g;NO;NO;NO;Scaduto;-;-;-
015478;DIGEO IV;GEOFIN S.P.A.;VIA CREAR, 15;37050;OPPEANO;VERONA;VIA CREAR, 15;37050;OPPEANO;VERONA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Scaduto;-;-;-
015479;CONDORSIS II 2012;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;AL;LIQUIDO (SENZA DILUIZIONE);1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Scaduto;-;-;-
015480;TELONE II 2012;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;AL;LIQUIDO (SENZA DILUIZIONE);1,3-DICHLOROPROPENE;97.0 g;NO;NO;NO;Scaduto;-;-;-
015481;TELONE EC 2012;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;16/07/2012;12/11/2012;(N) PERICOLOSO PER L'AMBIENTE|(T) TOSSICO;NEMATOCIDA;EC;CONCENTRATO EMULSIONABILE;1,3-DICHLOROPROPENE;94.0 g;NO;NO;NO;Scaduto;-;-;-
