Prodotti fitosanitari venduti nell'anno 2017 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
VR;7608;DASKOR x 1 lt;273
VR;7611;;3.378,00
VR;7611;ENOVIT METIL FL;6.788,50
VR;7611;ENOVIT METIL FL DA LT.1x10(Xn);353
VR;7611;ENOVIT METIL FL DA LT.5x4 (Xn);805
VR;7611;ENOVIT METIL FL LT 1  **;17
VR;7611;ENOVIT METIL FL LT 5  **;40
VR;7611;ENOVIT METIL FL REG.07611 LT.1-CLP-;59
VR;7611;ENOVIT METIL FL REG.07611 LT.5-CLP-;75
VR;7611;ENOVIT METIL FL x 1 lt;1.939,00
VR;7611;ENOVIT METIL FL x 5 lt;500
VR;7611;ENOVIT METIL FL X LT.1;49
VR;7611;ENOVIT METIL FL X LT.5;595
VR;7675;NURELLE 5 EC;4
VR;7696;BROMINAL MAIS LT 1;10
VR;7700;;4
VR;7700;MATACAR FL;128,2
VR;7700;MATACAR FL DA LT 0,200x10;0,2
VR;7700;MATACAR FL ML.200-CLP-;19,8
VR;7700;MATACAR FL x 0,2 lt;9,8
VR;7737;;4.455,00
VR;7764;TIOLENE;911,2
VR;7767;ACARISTOP 20 SC;0,06
VR;7845;TMTD 50 SC;73
VR;7876;;578
VR;7876;PIRIMOR 17,5;900
VR;7876;PIRIMOR 17,5 DA KG. 1x12 (Xn);250
VR;7876;PIRIMOR 17,5 DA KG. 5x4 (Xn);215
VR;7876;PIRIMOR 17,5 REG.07876 KG.1 -CLP-;12
VR;7876;PIRIMOR 17,5 REG.07876 KG.5 -CLP-;35
VR;7876;PIRIMOR 17,5 x 1 (n.reg.min. 7876);3
VR;7876;PIRIMOR 17,5 x 1 (n.reg.min.7876);272
VR;7876;PIRIMOR 17,5 X KG.1;8
VR;7889;;12
VR;7889;NURELLE D 1 LT;1
VR;7889;NURELLE D DA LT. 1x12 (Xn);4
VR;7889;NURELLE D REG.7889 LT.1;6
VR;7889;NURELLE D x 1 lt;69
VR;7916;;6.661,00
VR;7916;POLYRAM DF;39.879,00
VR;7916;POLYRAM DF 10 KG  **;100
VR;7916;POLYRAM DF 2 kg  **;60
VR;7916;POLYRAM DF DA KG. 10;1.940,00
VR;7916;POLYRAM DF DA KG. 25;6.850,00
VR;7916;POLYRAM DF KG 25  **;250
VR;7916;POLYRAM DF KG.25 -CLP-;1.325,00
VR;7916;POLYRAM DF KG.2-CLP-;56
VR;7916;POLYRAM DF x 2 kg (+ FORUM 50 WP);302
VR;7916;POLYRAM DF x 25 kg;20.450,00
VR;7916;POLYRAM DF X KG.2;3.564,50
VR;7916;POLYRAM DF X KG.25;6.500,00
VR;7919;;1
VR;7919;TOUCHDOWN;880
VR;7919;TOUCHDOWN LT.1 -CLP-;20
VR;7919;TOUCHDOWN LT.20 -CLP-;8.120,00
VR;7919;TOUCHDOWN LT.5-CLP-;235
VR;7919;TOUCHDOWN x 20 lt;5.115,00
VR;7919;TOUCHDOWN x 5 lt;145
VR;7922;OPALENE;2.107,00
VR;7930;KERB FLO;3
VR;7930;KERB FLO REG.7930 LT.1,5 -CLP-;16,5
VR;7930;KERB FLO x 1,5 lt (+BONALAN X 3);3
VR;7957;;309
VR;7957;ROVRAL PLUS;1.315,00
VR;7957;ROVRAL PLUS DA LT. 1x10 (Xn);322
VR;7957;ROVRAL PLUS REG.07957 LT.1 -CLP-;347
VR;7957;ROVRAL PLUS x 1 lt;152
VR;7958;;2.863,00
VR;7958;RONSTAR FL;1.121,00
VR;7958;RONSTAR FL DA LT. 1x12;115
VR;7958;RONSTAR FL DA LT. 5x4;70
VR;7958;RONSTAR FL LT.1-CLP-;31
VR;7958;RONSTAR FL LT.5-CLP-;40
VR;7958;RONSTAR FL x 1 lt;102
VR;7958;RONSTAR FL x 5 lt;770
VR;7958;RONSTAR FL X LT.5;200
VR;7958;RONSTAR FLOW 9 UN 3082 9,III ADR;1
VR;7961;;649
VR;7961;RIZOLEX  GOLD;979
VR;7961;RIZOLEX GOLD KG.1 -CLP-;64
VR;7961;RIZOLEX GOLD x 1 kg;212
VR;7965;TRIGARD 75 WP;2
VR;7965;TRIGARD 75 WP GR. 250;0,75
VR;7984;STRATOS;80
VR;7984;STRATOS LT.5;35
VR;7998;PRIMOSOL 80 WDG;40
VR;8001;AGRO-PYR;3,64
VR;8023;SUMIALFA ECHO;337,5
VR;8028;;1
VR;8028;CALARIS x 1 lt;31
VR;8054;METIS ECHO x 1 lt;13
VR;8064;IMPACT;20
VR;8067;AGRIGOLF;23
VR;8102;;322
VR;8102;MERPAN 80 WDG;14.024,00
VR;8102;MERPAN 80 WDG DA KG. 1x10 (Xn);300
VR;8102;MERPAN 80 WDG DA KG. 5x4 (Xn);6.400,00
VR;8102;MERPAN 80 WDG REG.08102 KG.5-CLP-;5
VR;8102;MERPAN 80 WDG x 1 kg;244
VR;8102;MERPAN 80 WDG x 5 kg;8.830,00
VR;8102;MERPAN 80 WDG X KG.5;2.590,00
VR;8106;CIMOZEB;270
VR;8117;;4.615,00
VR;8117;BASTA 200;15.760,00
VR;8117;BASTA 200 15 LT **;150
VR;8117;BASTA 200 DA LT. 15 (T);1.935,00
VR;8117;BASTA 200 DA LT. 5x4 (T);490
VR;8117;BASTA 200 LT 15;60
VR;8117;BASTA 200 LT 5 **;120
VR;8117;BASTA 200 x 15 lt;4.935,00
VR;8117;BASTA 200 X 15 LT.;570
VR;8117;BASTA 200 x 5 lt;3.380,00
VR;8117;BASTA 200 X LT.15;495
VR;8117;BASTA 200 X LT.5;255
VR;8130;TITUS;0,66
VR;8139;MANTA GOLD;48
VR;8139;MANTA GOLD x 3 lt;12
VR;8146;;61,5
VR;8146;GALLERY;152,5
VR;8146;GALLERY DA LT. 0,500x20;38
VR;8146;GALLERY LT 0,5;1,5
VR;8146;GALLERY LT.0,500 CLP;1
VR;8146;GALLERY x 0,5 lt;115
VR;8153;;2
VR;8153;SIGMA 52 DF;22,2
VR;8155;CATOR;922
VR;8156;DEVOX;895
VR;8157;;60
VR;8184;;1.631,00
VR;8184;CHALLENGE;1.739,00
VR;8184;CHALLENGE 1 LT **;3
VR;8184;CHALLENGE 5 LT.;15
VR;8184;CHALLENGE DA LT. 1x12 (Xn);42
VR;8184;CHALLENGE DA LT. 5x4 (Xn);75
VR;8184;CHALLENGE LT 5;12
VR;8184;CHALLENGE REG.08184 LT.1-CLP-;321
VR;8184;CHALLENGE REG.08184 LT.5-CLP-;295
VR;8184;CHALLENGE x 1 lt;122
VR;8184;CHALLENGE x 5 lt;825
VR;8189;;16.430,00
VR;8189;FORCE;29.760,00
VR;8189;FORCE DA KG. 10 (Xn);1.330,00
VR;8189;FORCE REG.8189 KG.10- CLP-;7.700,00
VR;8189;FORCE x 10 kg;11.370,00
VR;8207;LONTREL 75 G;1,5
VR;8225;BLUE SHIELD x 10 kg;890
VR;8229;RAPAX;179,86
VR;8229;RAPAX x 1 lt;32
VR;8284;MICOSPOR MGD;219
VR;8284;MICOSPOR MGD x 5 kg;10
VR;8309;TECTO 20 S;15
VR;8320;DELFIN;26
VR;8320;DELFIN x 1 kg;240
VR;8340;TOPAS 10 WDG;9
VR;8351;Z.M. 75 DG;430
VR;8351;Z.M. 75 DG DA KG. 10;130
VR;8351;ZM 75 DG;150
VR;8360;;1
VR;8376;;4
VR;8376;ARIANE II;150
VR;8376;ARIANE II 1 LT;4
VR;8376;ARIANE II DA LT. 1x10;19
VR;8376;ARIANE II DA LT. 5x4;45
VR;8376;ARIANE II LT.5 CLP;20
VR;8376;ARIANE II x 1 lt;185
VR;8376;ARIANE II x 5 lt;1.450,00
VR;8382;ROUNDUP BIOFLOW;1.534,08
VR;8382;ROUNDUP BIOFLOW LT.20 -CLP-;80
VR;8382;ROUNDUP BIOFLOW LT.5;10
VR;8382;ROUNDUP BIOFLOW LT.5 -CLP-;140
VR;8429;GLYFOS 5 LT;20
VR;8429;GLYFOS SL;6.230,00
VR;8429;GLYFOS SL LT. 20;480
VR;8465;OLIOVIT;64
VR;8483;;30
VR;8483;ETOSATE 500;14
VR;8483;ETOSATE 500 x 1 lt;12
VR;8498;;138,5
VR;8498;FOLICUR WG;1.079,50
VR;8498;FOLICUR WG BAYER UN 3077 NAS 9,III;30,5
VR;8498;FOLICUR WG DA KG.0,500x24 (Xn;424
VR;8498;FOLICUR WG REG.08498 KG.0,500-CLP-;3
VR;8498;FOLICUR WG x 0,5 kg;509,5
VR;8528;FEINZIN 35 DF;0,5
VR;8528;FEINZIN 35 DF x 0,5 kg;6
VR;8534;CITROLE x 5 lt;10
VR;8540;;48
VR;8540;PAMPA;17
VR;8541;FORUM;30
VR;8542;;1,2
VR;8542;FORUM 50 WP;1.016,20
VR;8542;FORUM 50 WP  1 KG;3
VR;8542;FORUM 50 WP DA KG. 1,2;34,8
VR;8542;FORUM 50 WP KG 1,2;1,2
VR;8542;FORUM 50 WP x 0,400;0,4
VR;8542;FORUM 50 WP x 1;1
VR;8542;FORUM 50 WP x 1,2 kg (+ POLYRAM DF);21,6
VR;8542;FORUM 50 WP X 1,2 KG. 3077 ADR 9,II;308,4
VR;8542;FORUM 50 WP X KG.1,2;42
VR;8542;FORUM 50WP  KG.1,2;1,2
VR;8542;FORUM 50WP KG.1-CLP-;29
VR;8542;FORUM TOP PACK PER 3 HA;1
VR;8546;DANITRON;188
VR;8546;DANITRON DA LT. 1x12 (Xn);1
VR;8546;DANITRON x 1 lt;12
VR;8558;PIRETRO VERDE;47,98
VR;8565;ROUNDUP RTU;62
VR;8601;;958
VR;8601;FOLPAN 80 WDG;15.074,00
VR;8601;FOLPAN 80 WDG DA KG. 1x10 (Xn);49
VR;8601;FOLPAN 80 WDG DA KG. 5x4 (Xn);9.810,00
VR;8601;FOLPAN 80 WDG REG.08601 KG.1-CLP-;7
VR;8601;FOLPAN 80 WDG UN 3077 ADR 9-III;500
VR;8601;FOLPAN 80 WDG x 1 kg;200
VR;8601;FOLPAN 80 WDG X 10 KG.UN 3077 ADR 9;10
VR;8601;FOLPAN 80 WDG x 5 kg;1.100,00
VR;8601;FOLPAN 80 WDG X KG.5;9.615,00
VR;8601;FOLPAN 80 WG 5 kg **;480
VR;8601;FOLPAN 80WDG REG.08601 KG.5 -CLP-;65
VR;8617;BANVEL 480 S x 1 lt;143
VR;8646;;595
VR;8646;ACTIVUS EC;2.831,00
VR;8646;ACTIVUS EC DA LT. 1x12;6
VR;8646;ACTIVUS EC DA LT. 5x4;45
VR;8646;ACTIVUS EC LT.1 -CLP-;99
VR;8646;ACTIVUS EC LT.5 -CLP-;1.485,00
VR;8646;ACTIVUS EC x 1 lt;189
VR;8646;ACTIVUS EC x 5 lt;1.615,00
VR;8646;PENDIGAN;1.271,00
VR;8656;GLIFENE HP;6.150,00
VR;8690;PERFEKTHION TOP;745
VR;8690;PERFEKTHION TOP DA LT.1x12 (Xn;181
VR;8690;PERFEKTHION TOP LT.1 -CLP-;49
VR;8690;PERFEKTHION TOP LT.5 -CLP-;235
VR;8706;;102,5
VR;8706;AMID THIN W;1.246,00
VR;8706;AMID THIN W DA KG. 0,500x10;138
VR;8706;AMID THIN W x 0,5 kg;283,5
VR;8706;AMID THIN W X KG.0,500 (IDRO);60,5
VR;8712;;58
VR;8712;AF 96 DA LT. 1x12;1
VR;8712;AF 96 x 1 lt;154
VR;8712;ALLEGANTE 4% AF 96;146
VR;8712;ALLEGANTE 4% AF96 X LT.1;2
VR;8715;DIRAMID;122
VR;8715;DIRAMID KG. 1;3
VR;8715;DIRAMID x 1 kg;41
VR;8717;GERAMID NEU;1
VR;8721;NEXTER;18
VR;8721;NEXTER DA LT. 1x10 (Xn);1
VR;8721;NEXTER x 1lt;4
VR;8729;FORUM R;40
VR;8731;ACROBAT R x 10 kg;10
VR;8731;FORUM R WP;2.640,00
VR;8735;;656,5
VR;8735;TREBON UP;2.161,00
VR;8735;TREBON UP 0,5 LT  **;0,5
VR;8735;TREBON UP CONF. 500 ML CAP 3.4 ADR;164
VR;8735;TREBON UP DA LT. 0,500x10;654,5
VR;8735;TREBON UP ML.500 -CLP-;25,5
VR;8735;TREBON UP x 0,5 lt;70,5
VR;8735;TREBON UP x 0,5 lt (NUOVA ETICH.);994,5
VR;8742;;1.491,00
VR;8742;INDAR 5 EW;30
VR;8742;INDAR 5 EW DA LT. 1x10;236
VR;8742;INDAR 5 EW UN 3082 NAS 9,III;196
VR;8742;INDAR 5 EW x 1 lt;33
VR;8742;INDAR 5 EW X LT.1;1
VR;8742;INDAR 5EW;702
VR;8743;;9
VR;8743;GREENEX;21,76
VR;8743;GREENEX ML 100;2,4
VR;8743;GREENEX ML 250;5
VR;8793;EMINENT 40 EW;3
VR;8795;;788
VR;8795;VERTIMEC EC;1.704,00
VR;8795;VERTIMEC EC 1 LT;59
VR;8795;VERTIMEC EC DA LT.1x12 (Xn);38
VR;8795;VERTIMEC EC REG.08795 LT.1-CLP-;39
VR;8795;VERTIMEC EC REG.08795 LT.5-CLP-;170
VR;8795;VERTIMEC EC REG.8795 ML.250;4,75
VR;8795;VERTIMEC EC x 1 lt;494
VR;8795;VERTIMEC EC x 5 lt;245
VR;8796;;320
VR;8796;SELECT;41
VR;8796;SELECT LT.1-CLP-;49
VR;8796;SELECT x 1 lt;11
VR;8797;;119
VR;8797;BINAL PRO;342
VR;8801;;68
VR;8801;SCORE 25 EC;282,5
VR;8801;SCORE 25 EC 1 LT **;4
VR;8801;SCORE 25 EC DA LT. 1x12;40
VR;8801;SCORE 25 EC DA LT.0,250x20;1,25
VR;8801;SCORE 25 EC x 0,25 lt;42,5
VR;8801;SCORE 25 EC x 1 lt;43
VR;8801;SCORE 25 EC X 250 ML;6
VR;8801;SCORE 25EC LT.1 -CLP-;407
VR;8801;SCORE 25EC ML.250-CLP-;0,75
VR;8803;;1
VR;8836;;278
VR;8836;MIMIC;567
VR;8836;MIMIC DA LT. 1x12;303
VR;8836;MIMIC x 1 lt;99
VR;8836;MIMIC X LT.1;32
VR;8837;GERMON BEWURZELUNGSPUDER PER TALEE ;5,45
VR;8838;;2
VR;8838;GERMON BEWURZELUNGSPUDER PER TALEE ;1,76
VR;8841;CYREN 5 G;650
VR;8841;CYREN 7,5 G;95
VR;8841;ZAPI ANTIFORMICA ORTO CYREN KG 1;239
VR;8841;ZAPI CYREN 5 G.ANTIFORM. ORTO 1KG;201
VR;8843;NISSHIN;111
VR;8859;MASTIFF DA LT. 1x10;402
VR;8859;MASTIFF x 5 lt;1.335,00
VR;8875;CIMOX 25 WP;10
VR;8882;UFO                 E X 10;20
VR;8882;ULTRA FINE OIL;849
VR;8886;;11,88
VR;8886;SAFARI;44,64
VR;8886;SAFARI 50DF GR.120-CLP-;1,2
VR;8886;SAFARI GR 120 **;0,36
VR;8886;SAFARI x 120 gr;6,84
VR;8888;PRIDE ULTRA;12
VR;8899;ZOLFO STELLA RAMATO 5% MORMINO X 25;5.325,00
VR;8909;FUNGIMAN COMBI  x 1;20
VR;8929;TOPIK 240 EC REG.08929 LT.1-CLP-;11
VR;8932;;1,12
VR;8933;SOLEAS;132
VR;8934;;103,25
VR;8934;SCALA;1.287,20
VR;8934;SCALA DA LT. 1x10;125
VR;8934;SCALA DA LT. 5x4;95
VR;8934;SCALA LT.1-CLP-;19
VR;8934;SCALA LT.5-CLP;250
VR;8934;SCALA x 1 lt (FUNGICIDA BASF);21
VR;8934;SCALA x 5 lt (FUNGICIDA BASF);35
VR;8934;SCALA X LT.1;17
VR;8937;;25
VR;8937;MASAI 20 WP;174
VR;8937;MASAI 20 WP DA KG. 1 (Xn);40
VR;8937;MASAI 20 WP x 1 kg;13
VR;8945;FARO DF;216
VR;8987;;32
VR;8987;BAYER CONFIDOR 200 SL ML 10;122
VR;8987;BAYER CONFIDOR 200 SL ML 50;3,25
VR;8987;CONFIDO 200 SL;1
VR;8987;CONFIDOR 200 SL;1.347,39
VR;8987;CONFIDOR 200 SL (IMIDACLORID);24
VR;8987;CONFIDOR 200 SL 250 ML;3
VR;8987;CONFIDOR 200 SL 5 ml **;0,11
VR;8987;CONFIDOR 200 SL 50 ML;0,75
VR;8987;CONFIDOR 200 SL DA LT. 1x12;348
VR;8987;CONFIDOR 200 SL LT.1-CLP-;180
VR;8987;CONFIDOR 200 SL X LT.1;82
VR;8987;CONFIDOR 200SL ML.250-CLP-;1,5
VR;9005;;53
VR;9005;AGIL;5.095,00
VR;9005;AGIL 1 LT;119
VR;9005;AGIL 5 lt;65
VR;9005;AGIL LT.1 -CLP-;158
VR;9005;AGIL LT.5-CLP-;345
VR;9005;AGIL X 1 LT. UN 3082 NAS 9,III;63
VR;9005;AGIL X LT.5;25
VR;9010;;152
VR;9010;RAMEZIN COMBI WG;251
VR;9010;RAMEZIN COMBI WG KG.10 -CLP-;60
VR;9010;RAMEZIN COMBI WG X KG.1;221
VR;9012;;30
VR;9012;CUPROCAFFARO MICRO;28.840,00
VR;9012;CUPROCAFFARO MICRO DA KG. 10;810
VR;9012;CUPROCAFFARO MICRO DA KG. 1x12;104
VR;9012;CUPROCAFFARO MICRO DA KG. 20;1.100,00
VR;9012;CUPROCAFFARO MICRO KG.20-CLP-;420
VR;9012;CUPROCAFFARO MICRO X KG.10;220
VR;9012;CUPROCAFFARO MICRO X KG.20;3.100,00
VR;9036;ACTIVUS;173,2
VR;9038;OPINION;5,85
VR;9079;;7
VR;9079;REGRAN COMBI;8
VR;9086;POLTIGLIA BORDOLESE SCAM D.F.;70
VR;9131;;97
VR;9131;KOL PYRINEX ME ML.100 INSETT.MICRO.;25,9
VR;9131;KOL PYRINEX ME ML.250 INSETT.MICRO.;21,75
VR;9131;PYRINEX ME;4.938,45
VR;9131;PYRINEX ME DA LT. 1x12;145
VR;9131;PYRINEX ME DA LT. 5x4;840
VR;9131;PYRINEX ME LT.1-CLP-;58
VR;9131;PYRINEX ME LT.5-CLP-;670
VR;9131;PYRINEX ME x 1 lt;236
VR;9131;PYRINEX ME x 5 lt;368
VR;9148;;244
VR;9148;SYLLIT 355 SC;662
VR;9148;SYLLIT 355 SC DA LT. 1x12;116
VR;9148;SYLLIT 355 SC DA LT. 5x4;580
VR;9148;SYLLIT FLO;120
VR;9148;SYLLYT 355 SC 1 lt;6
VR;9153;CYREN 44 EC;3.018,00
VR;9153;CYREN 44 EC UN 3018 ADR 6,1-PGIII;90
VR;9153;CYREN 44 EC x 1 lt;723
VR;9153;CYREN 44 EC x 10 lt;3.185,00
VR;9171;GALBEN R 4-33;870
VR;9180;STROBY WG;17,8
VR;9180;STROBY WG x 600 gr;30
VR;9195;TERB FLO;220
VR;9210;;2
VR;9210;QUADRIS;18
VR;9210;QUADRIS LT.1-CLP-;12
VR;9210;QUADRIS x 1 lt;12
VR;9244;ZIRAMIT 76 WG;110
VR;9267;;9.280,00
VR;9267;ROYALTAC N;132.220,00
VR;9267;ROYALTAC N LT.1000 -CLP-;8.000,00
VR;9267;ROYALTAC N LT.20-CLP-;1.120,00
VR;9279;MERLIN COMBI;22
VR;9279;MERLIN COMBI x 5 lt;50
VR;9280;;12,5
VR;9280;TOPAS 200 EW;92
VR;9280;TOPAS 200 EW DA LT. 0,500x20;65,5
VR;9280;TOPAS 200 EW ML.500-CLP-;21,5
VR;9286;OHAYO;43
VR;9286;OHAYO DA LT. 1x12;136
VR;9286;OHAYO LT.1-CLP-;95
VR;9286;OHAYO x 1 lt;271
VR;9286;OHAYO X LT.1;16
VR;9298;;2.100,00
VR;9298;METHAM NA 51;70.970,00
VR;9298;METHAM NA 51 (METAMSODIO) NAS UN 32;17.670,00
VR;9306;PROPLANT;597
VR;9306;PROPLANT x 1 lt;277
VR;9311;;25
VR;9311;CUPROSSIL IDRO 25 WP;1.426,00
VR;9322;GOLTIX STAR;15
VR;9322;GOLTIX STAR KG.1;2
VR;9322;GOLTIX STAR KG.1 -CLP-;30
VR;9322;GOLTIX STAR KG.5-CLP-;70
VR;9322;GOLTIX STAR x 5 kg;10
VR;9332;;1
VR;9332;OPEN x 0,5 kg;2
VR;9339;;331
VR;9339;BETANAL EXPERT;180
VR;9339;BETANAL EXPERT 1 LT**;1
VR;9339;BETANAL EXPERT 5 LT **;15
VR;9339;BETANAL EXPERT LT.5-CLP-;60
VR;9339;BETANAL EXPERT x 1 lt;2
VR;9342;DELTRIN;309
VR;9373;;39
VR;9373;CHORUS;229
VR;9373;CHORUS DA KG. 1x10;90
VR;9373;CHORUS x 1 kg;122
VR;9373;CHORUS X KG.1;2
VR;9374;;2
VR;9374;MATCH TOP;117
VR;9374;MATCH TOP LT.1 -CLP-;3
VR;9374;MATCH TOP UN 3082 NAS 9,III;3
VR;9374;MATCH TOP x 1 lt;15
VR;9376;BROMOTRIL;22
VR;9410;;2.531,00
VR;9411;RADIP ORMON;1,85
VR;9420;OSSIRAM 20 FLOW;1
VR;9422;;206,65
VR;9422;EVADE;618,6
VR;9422;EVADE (TRICLOPIR) UN 3082 NAS 9,III;3
VR;9422;EVADE 1 lt  **;1
VR;9422;EVADE DA LT. 0,250x24;13
VR;9422;EVADE DA LT. 1x10;73
VR;9422;EVADE LT.1 -CLP-;14
VR;9422;EVADE LT.5-CLP-;10
VR;9422;EVADE x 0,25 lt;125
VR;9422;EVADE x 1 lt;105
VR;9422;EVADE x 5 lt;60
VR;9422;EVADE X LT.1;17
VR;9422;ZAPI DISERBO EVADE 100 ML NR 9422;18,1
VR;9422;ZAPI DISERBO EVADE 500 ML NR 9422;111,5
VR;9443;ENDOGERME;39,2
VR;9443;ENDOGERME 200 g;1
VR;9443;ENDOGERME(ANTIGERMOGLIO PATATA)GR.5;1
VR;9443;KOL ENDOGERME GR.100;6,6
VR;9443;KOL ENDOGERME GR.500;10
VR;9448;RIFLE 4-24 R BLU;3
VR;9449;EMERALD COMBI;260
VR;9463;KLARO KIT;371
VR;9496;;151
VR;9496;GALIGAN EC;122
VR;9496;GALIGAN EC REG.09496 LT.1-CLP-;73
VR;9496;GALIGAN EC x 1 lt;7
VR;9509;;21,5
VR;9509;PROMALIN NT;186,5
VR;9509;PROMALIN NT DA LT. 0,500x10;60,5
VR;9509;PROMALIN NT x 0,5 lt;38,5
VR;9531;SEQURA WG;18
VR;9531;SEQURA WG BACILLUS THURING.CEPPO HD;756
VR;9550;PROFILE;61,5
VR;9575;DRIBBLING 240 EC;12
VR;9578;;1.907,50
VR;9578;SWITCH;3.948,25
VR;9578;SWITCH DA KG. 0,250;0,25
VR;9578;SWITCH DA KG. 1x10;837
VR;9578;SWITCH GR.250-CLP-;2,25
VR;9578;SWITCH KG.1-CLP-;504
VR;9578;SWITCH UN 3077 NAS 1,9 III;254
VR;9578;SWITCH x 0,25 kg;5,7
VR;9578;SWITCH x 1 kg;2.315,00
VR;9578;SWITCH X KG.1;271
VR;9612;OSSICLOR 30;5.951,00
VR;9612;OSSICLOR 30 X  25  KG UN 3077 NAS 9;900
VR;9627;;40
VR;9627;POLTIGLIA BORDOLESE DISP.KG.20;20
VR;9627;POLTIGLIA BORDOLESE DISPERSS;663
VR;9631;METRIN EC;305
VR;9634;;179
VR;9634;CARNIVAL RIO;141
VR;9634;CARNIVAL RIO DA LT. 1x12;30
VR;9655;PRIMIAL WG;31
VR;9655;PRIMIAL WG KG.1-CLP-;13
VR;9668;;27,03
VR;9668;RUFAST E-FLO;92,21
VR;9668;RUFAST E-FLO DA LT. 0,250x24;4,5
VR;9668;RUFAST E-FLO DA LT. 1x12;35
VR;9668;RUFAST E-FLO x 1 lt;25
VR;9668;ZAPI INSETTICIDA ACARI RUFAST ML 10;0,13
VR;9668;ZAPI INSETTICIDA ACARI RUFAST ML 50;1,4
VR;9670;THIANOSAN 80 WG;910
VR;9670;THIANOSAN 80 WG x 10 kg;20
VR;9670;THIANOSAN 80 WG X KG.10;1.870,00
VR;9678;M 70;67
VR;9678;M 70 DF REG.09678 KG.1;1
VR;9678;M70 DF;600
VR;9679;;47
VR;9679;KRISTAL 32 WG;971
VR;9689;AURIGA;5
VR;9693;;8
VR;9693;SPORTAK 45 EW;12
VR;9693;SPORTAK 45 EW DA LT. 1x10;96
VR;9694;SIMITAR 5 EW;72,1
VR;9694;SIMITAR 5 EW x 1 lt;242
VR;9694;SIMITAR 5EW DA LT. 1x10;5
VR;9695;;190,5
VR;9695;PERLAN;61
VR;9696;NOVAGIB;12
VR;9705;;82
VR;9705;PREVITER;1.203,18
VR;9705;PREVITER 1 LT;1
VR;9705;PREVITER 200 ML;1,4
VR;9705;PREVITER DA LT. 1x12;23
VR;9705;PREVITER LT.1-CLP-;4
VR;9713;HORIZON x 1 lt;131
VR;9723;;33.080,00
VR;9723;DE-SPROUT N LT.10 -CLP-;2.880,00
VR;9723;DE-SPROUT N LT.1000-CLP-;3.000,00
VR;9723;DE-SPROUT N x 10 lt;3.360,00
VR;9723;DE-SPROUT N x 1000 lt;40.000,00
VR;9724;TIOWETTING DF;41.597,00
VR;9742;METAMIX R LIQUIDO;400
VR;9744;;131
VR;9744;SCORE 10 WG;1.083,00
VR;9744;SCORE 10 WG DA KG. 1x10;80
VR;9744;SCORE 10 WG x 1 kg;524
VR;9744;SCORE 10 WG X KG.1;20
VR;9747;;6
VR;9747;FURY;258,98
VR;9747;ZAPI POLIVALENTE ABBAT ML.10 FURY;0,7
VR;9747;ZAPI POLIVALENTE ABBAT ML.50 FURY;3,05
VR;9757;;6
VR;9757;SPYRALE;29
VR;9757;SPYRALE 1 LT **;4
VR;9757;SPYRALE REG.09757 LT.1 -CLP-;32
VR;9757;SPYRALE x 1 lt;70
VR;9758;COPRANTOL WG;8.283,00
VR;9758;COPRANTOL WG KG.1 -CLP-;64
VR;9758;COPRANTOL WG KG.10 -CLP-;460
VR;9758;COPRANTOL WG x 3 kg;144
VR;9767;NUFOS 5 G;23
VR;9767;NUFOS 5G CLORPIRIFOS 7,54 KG1;24
VR;9767;NUFOS 7,5 G x 10 kg;10
VR;9787;MICROBAGNABILE WG;6.465,80
VR;9790;CONTATTO 320;17
VR;9790;CONTATTO 320 x 1 lt;16
VR;9794;PLANET C;60
VR;9794;PLANET C x 10 lt;260
VR;9794;PLANET C X LT.10;890
VR;9797;GROLEN;1
VR;9798;CLIOPHAR 100;2
VR;9798;CLIOPHAR 100 x 1 lt;2
VR;9800;;378
VR;9800;MAVRIK 20 EW;829,16
VR;9800;MAVRIK 20 EW DA LT. 1x12;117
VR;9800;MAVRIK 20 EW DA ML 150x40;6,15
VR;9800;MAVRIK 20 EW UN 3082 ADR 9 III;3
VR;9800;MAVRIK 20 EW x 0,150 lt;14,4
VR;9800;MAVRIK 20 EW x 1 lt;449
VR;9800;MAVRIK 20 EW x 1 lt (Nuova Etich.);14
VR;9800;MAVRIK 20 EW X LT.1;27
VR;9802;;12
VR;9802;COPRANTOL HI-BIO x 1 kg;316
VR;9802;COPREN HI BIO;4
VR;9809;;5.794,00
VR;9809;MALVIN 80 WG;964
VR;9813;;1
VR;9813;DICLOPYR;3
VR;9832;;2.190,00
VR;9832;TREK P;657
VR;9832;TREK P 5 lt  **;30
VR;9832;TREK P DA LT. 5x4;100
VR;9832;TREK P x 1 lt;51
VR;9832;TREK P x 20 lt;20
VR;9832;TREK P x 5 lt;20
VR;9833;CLINCHER x 5;5
VR;9843;BASAGRAN SG;699
VR;9843;BASAGRAN SG DA KG. 3x4 (Xn);72
VR;9843;BASAGRAN SG REG.09843 KG.3 -CLP-;357
VR;9843;BASAGRAN SG x 3 kg;717
VR;9867;;8,25
VR;9867;4 STAGIONI;12
VR;9872;AKRIS;1.035,00
VR;9900;FLAVOS;91
VR;9938;MASTER;4,6
VR;9940;;330
VR;9940;ZELIG;20
VR;9940;ZELIG GR;2.408,50
