crop_code,crop_it,area_code,area_it,year,superficie_totale_ha,superficie_in_produzione_ha,produzione_raccolta_q,produzione_totale_q,resa_calculada_t_ha,dataflow,source_url
SOYA,soia,ITE1,Toscana,2026,463,,15218,15268,3.29,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE2,Umbria,2024,111,,3350,3350,3.02,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE2,Umbria,2025,80,,2400,2400,3.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE2,Umbria,2026,80,,2400,2400,3.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE3,Marche,2024,64,,1456,1456,2.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE3,Marche,2025,62,,1573,1573,2.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE3,Marche,2026,58,,1769,1769,3.05,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE4,Lazio,2024,122,,2774,2835,2.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE4,Lazio,2025,141,,2946,3120,2.09,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE4,Lazio,2026,136,,2976,3040,2.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF1,Abruzzo,2024,60,,1950,1950,3.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF1,Abruzzo,2025,60,,1930,1930,3.22,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF1,Abruzzo,2026,60,,1860,1860,3.1,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF6,Calabria,2024,40,,1000,1000,2.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF6,Calabria,2025,40,,1000,1000,2.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITF6,Calabria,2026,60,,1790,1790,2.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,IT,Italia,2024,110402,,2858228,2870592,2.59,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,IT,Italia,2025,109397,,2904825,2917631,2.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,IT,Italia,2026,123183,,3273402,3446724,2.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC1,Piemonte,2024,5303,,144553,144553,2.73,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC1,Piemonte,2025,7409,,213563,213563,2.88,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC1,Piemonte,2026,9053,,257099,257099,2.84,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC4,Lombardia,2024,2099,,64996,64996,3.1,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC4,Lombardia,2025,2340,,86117,86117,3.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITC4,Lombardia,2026,2845,,104419,104419,3.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD3,Veneto,2024,3458,,107633,113030,3.11,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD3,Veneto,2025,4591,,146380,153698,3.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD3,Veneto,2026,4592,,147363,154729,3.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD4,Friuli-Venezia Giulia,2024,2048,,52033,52559,2.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD4,Friuli-Venezia Giulia,2025,1781,,44610,45059,2.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD4,Friuli-Venezia Giulia,2026,1781,,61712,62335,3.47,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD5,Emilia-Romagna,2024,15131,,450030,450030,2.97,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD5,Emilia-Romagna,2025,16800,,485888,485888,2.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITD5,Emilia-Romagna,2026,17245,,542271,542271,3.14,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE1,Toscana,2024,20958,,558640,560440,2.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE1,Toscana,2025,17735,,458552,458644,2.59,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE1,Toscana,2026,21016,,562960,563220,2.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE2,Umbria,2024,15400,,365000,365000,2.37,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE2,Umbria,2025,14300,,342000,342000,2.39,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE2,Umbria,2026,16800,,397400,397400,2.37,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE3,Marche,2024,35077,,890820,890820,2.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE3,Marche,2025,33558,,901058,901058,2.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE3,Marche,2026,37414,,947505,1108633,2.53,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE4,Lazio,2024,2941,,66790,69700,2.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE4,Lazio,2025,2762,,63984,66900,2.32,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITE4,Lazio,2026,2766,,44868,46690,1.62,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF1,Abruzzo,2024,3888,,76850,76850,1.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF1,Abruzzo,2025,3888,,76850,76850,1.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF1,Abruzzo,2026,3965,,78600,78600,1.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF2,Molise,2024,1910,,37870,37870,1.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF2,Molise,2025,2020,,40040,40040,1.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF2,Molise,2026,2020,,40100,40100,1.99,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF3,Campania,2024,174,,4320,4320,2.48,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF3,Campania,2025,168,,4090,4090,2.43,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF3,Campania,2026,180,,4400,4400,2.44,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF4,Puglia,2024,1920,,36800,38500,1.92,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF4,Puglia,2025,1930,,39400,41400,2.04,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF4,Puglia,2026,3400,,82400,84500,2.42,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF5,Basilicata,2024,49,,561,586,1.14,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF5,Basilicata,2025,49,,561,586,1.14,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF5,Basilicata,2026,37,,388,411,1.05,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF6,Calabria,2024,46,,1332,1338,2.9,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF6,Calabria,2025,46,,1332,1338,2.9,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITF6,Calabria,2026,49,,1517,1517,3.1,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITG2,Sardegna,2025,20,,400,400,2.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SUNFLO,girasole,ITG2,Sardegna,2026,20,,400,400,2.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,IT,Italia,2024,47514,,10026934,10417944,21.1,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,IT,Italia,2025,47062,,9775960,10644513,20.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,IT,Italia,2026,40790,,8800946,9446006,21.58,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC1,Piemonte,2026,192,,10386,10386,5.41,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC3,Liguria,2024,2,,140,150,7.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC3,Liguria,2025,2,,140,150,7.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC3,Liguria,2026,2,,300,350,15.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC4,Lombardia,2024,16,,360,360,2.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC4,Lombardia,2025,17,,1272,1272,7.48,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITC4,Lombardia,2026,17,,1272,1272,7.48,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD1,Provincia Autonoma Bolzano / Bozen,2024,80,,5028,5028,6.29,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD1,Provincia Autonoma Bolzano / Bozen,2025,28,,5800,5800,20.71,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD2,Provincia Autonoma Trento,2024,4,,400,400,10.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD2,Provincia Autonoma Trento,2025,4,,400,400,10.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD2,Provincia Autonoma Trento,2026,3,,300,300,10.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD3,Veneto,2024,68,,17000,17000,25.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD3,Veneto,2025,70,,17500,17500,25.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD3,Veneto,2026,70,,17500,17500,25.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD4,Friuli-Venezia Giulia,2024,7,,880,889,12.57,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD4,Friuli-Venezia Giulia,2025,6,,856,864,14.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD4,Friuli-Venezia Giulia,2026,6,,1134,1146,18.9,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD5,Emilia-Romagna,2024,40,,3230,3230,8.07,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD5,Emilia-Romagna,2025,45,,3805,3805,8.46,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITD5,Emilia-Romagna,2026,43,,4178,4178,9.72,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITDA,Trentino Alto Adige / Südtirol,2024,84,,5428,5428,6.46,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITDA,Trentino Alto Adige / Südtirol,2025,32,,6200,6200,19.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITDA,Trentino Alto Adige / Südtirol,2026,3,,300,300,10.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE1,Toscana,2024,55,,6965,6975,12.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE1,Toscana,2025,45,,5695,5695,12.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE1,Toscana,2026,39,,7300,7310,18.72,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE2,Umbria,2024,11,,720,720,6.55,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE2,Umbria,2025,9,,620,620,6.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE2,Umbria,2026,10,,650,650,6.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE3,Marche,2024,8,,560,560,7.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE3,Marche,2025,13,,1350,1350,10.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE3,Marche,2026,13,,1530,1530,11.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE4,Lazio,2024,977,,172263,184935,17.63,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE4,Lazio,2025,980,,246477,252869,25.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITE4,Lazio,2026,988,,173280,183430,17.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF1,Abruzzo,2024,464,,103209,103209,22.24,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF1,Abruzzo,2025,544,,123410,123410,22.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF1,Abruzzo,2026,543,,126221,126221,23.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF2,Molise,2024,45,,5850,5850,13.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF2,Molise,2025,45,,6300,6300,14.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF2,Molise,2026,45,,4950,4950,11.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF3,Campania,2024,61,,9750,9750,15.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF3,Campania,2025,64,,9400,9400,14.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF3,Campania,2026,59,,9700,9700,16.44,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF4,Puglia,2024,25455,,5670000,5926000,22.27,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF4,Puglia,2025,24935,,5370000,6126000,21.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF4,Puglia,2026,25385,,5629550,6137550,22.18,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF5,Basilicata,2024,489,,123471,124228,25.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF5,Basilicata,2025,489,,123471,124228,25.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF5,Basilicata,2026,529,,109184,109400,20.64,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF6,Calabria,2024,328,,54972,55840,16.76,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF6,Calabria,2025,328,,54769,55720,16.7,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITF6,Calabria,2026,331,,51424,52360,15.54,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG1,Sicilia,2024,18845,,3828516,3949200,20.32,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG1,Sicilia,2025,18877,,3781075,3885510,20.03,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG1,Sicilia,2026,12084,,2635274,2760960,21.81,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG2,Sardegna,2024,559,,23620,23620,4.23,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG2,Sardegna,2025,561,,23620,23620,4.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
TABLEGRAPES,uva da tavola,ITG2,Sardegna,2026,431,,16813,16813,3.9,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,IT,Italia,2024,1177436,,35000739,36033466,2.97,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,IT,Italia,2025,1134227,,36182505,36676267,3.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,IT,Italia,2026,1123500,,39020884,39513628,3.47,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC1,Piemonte,2024,2455,,88462,88462,3.6,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC1,Piemonte,2025,1974,,113450,113450,5.75,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC1,Piemonte,2026,1284,,57822,57822,4.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC3,Liguria,2026,60,,1800,1800,3.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC4,Lombardia,2024,16308,,765015,765015,4.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC4,Lombardia,2025,10317,,562154,562154,5.45,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITC4,Lombardia,2026,8030,,436510,436510,5.44,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD2,Provincia Autonoma Trento,2024,6,,200,200,3.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD2,Provincia Autonoma Trento,2025,15,,500,500,3.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD2,Provincia Autonoma Trento,2026,18,,700,700,3.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD3,Veneto,2024,16648,,773380,788835,4.65,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD3,Veneto,2025,14208,,665582,678814,4.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD3,Veneto,2026,14208,,792513,808364,5.58,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD4,Friuli-Venezia Giulia,2024,33,,881,890,2.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
WHEATD,frumento duro,ITD4,Friuli-Venezia Giulia,2025,53,,2151,2173,4.06,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
