Prodotti fitosanitari venduti nell'anno 2019 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
VI;16325;;964,97
VI;16325;EPIK SL;5.943,68
VI;16325;EPIK SL  PFnPE;2,88
VI;16325;EPIK SL PFnPE;20,29
VI;16335;;80,00
VI;16335;LIETO SC;5.063,50
VI;16335;LIETO SC PFnPE;9,00
VI;16336;DELAN SC;114,00
VI;16363;;138,40
VI;16363;SIRTAKI;394,00
VI;16364;;3.038,00
VI;16364;BISMARK;2.940,00
VI;16364;BISMARK  5LT;270,00
VI;16369;ORTIVA TOP SC;7,00
VI;16379;;335,00
VI;16379;PREV-AM PLUS;928,00
VI;16381;CALLICORE;13,00
VI;16384;;154,00
VI;16384;ELATUS ERA;79,00
VI;16395;MOHICAN 500 SC;54,00
VI;16396;TEMSA 100;90,00
VI;16399;;18,36
VI;16399;DECIS 15 EW HOBBY;15,55
VI;16399;DECIS 15 EW HOBBY PFnPE;91,59
VI;16413;SEQUAT;30,00
VI;16415;MADEX TWIN;0,10
VI;16416;;8,00
VI;16417;;1,00
VI;16431;PREVICUR ENERGY ORTO PFnPE;1,00
VI;16434;OLIOCIN NATRIA;6,00
VI;16434;OLIOCIN NATRIA PFnPE;140,00
VI;16438;;5,50
VI;16438;VELUM PRIME;22,00
VI;16443;;164,00
VI;16444;DIXIE MAIS;36,00
VI;16457;POLTIGLIA 20 WG GREEN;2.265,00
VI;16458;ossiclor 30 green;60,00
VI;16460;;1.381,00
VI;16460;VELIERO 500 EC;413,00
VI;16462;R6 ERRESEI ALBIS ORTO;5,00
VI;16465;;3,38
VI;16465;HARASS;2,68
VI;16465;HARRASS;0,75
VI;16480;;22,00
VI;16480;3LOGY;1.172,00
VI;16480;3LOGY PFnPE;6,00
VI;16481;;1.025,80
VI;16481;CALLISTO 480;1,20
VI;16483;TEMIDE 50 WG;51,00
VI;16490;GEMINI GEO;10,00
VI;16495;FLINT ORTO PFnPE;1,75
VI;16497;DECIS PROTECT EW PFnPE;75,50
VI;16498;;42,00
VI;16498;CETUS 360 CS;16,00
VI;16503;BINARY T;145,00
VI;16509;IBISCO;9,00
VI;16514;CIPROXY;91,00
VI;16517;KISHAR;53,00
VI;16517;KISHAR 5lt;25,00
VI;16527;TELLUS WP;12,00
VI;16545;COPRANTOL HI BIO 2.0;369,00
VI;16561;RIKALI;372,00
VI;16562;;460,00
VI;16562;DELAN PRO;3.145,00
VI;16564;MEXIRAM TRI HI BIO;3.694,00
VI;16565;EXECUTIVE GOLD;4,10
VI;16566;KUPPER 20 WG;330,00
VI;16567;;4.161,00
VI;16569;ASTREL WDG;5,00
VI;16570;;4,00
VI;16570;SENCOR 600 SC;21,00
VI;16573;DELTACOM;14,00
VI;16577;;77,00
VI;16577;U46 COMBI DUO;80,00
VI;16578;MELODY COMPACT WG;132,00
VI;16616;;230,00
VI;16616;VALLEY;59,00
VI;16630;;27,45
VI;16630;NATUREN LIMEX;0,45
VI;16630;NATUREN LIMEX PFnPE;90,10
VI;16632;;0,50
VI;16632;LUNA SENSATION;0,50
VI;16647;;20,00
VI;16647;TAG PRO;110,00
VI;16654;POLYVERSUM;19,30
VI;16658;DAGONIS;32,00
VI;16690;;161,00
VI;16690;KESTREL;140,25
VI;16699;;0,70
VI;16699;RIMURON;2,60
VI;16701;PLAZA;3,80
VI;16703;;21,00
VI;16703;SPADA 50 WG;166,00
VI;16709;;0,50
VI;16732;;2,00
VI;16732;TUSAL;2,00
VI;16737;;3,00
VI;16737;PISON;310,00
VI;16742;NEMGUARD SC;1,00
VI;16772;;103,00
VI;16779;TONALE;932,00
VI;16785;JOGG;1,00
VI;16787;;25.427,00
VI;16787;CLINIC ST;80,00
VI;16790;NORDOX ENERGY;105,00
VI;16797;DEMETRINA 25 EC;8,00
VI;16800;AMADEUS SX;0,75
VI;16802;ZYPAR;490,00
VI;16819;NATUR BREAKER;2,00
VI;16820;;144,00
VI;16829;;176,00
VI;16830;FANDANGO 360 TF;1.405,00
VI;16831;GLIFENE BIOGRADE;500,00
VI;16833;;28,00
VI;16833;PANTOX 360 SUPER;10,00
VI;16833;PANTOX 360 SUPER PFnPE;5,00
VI;16836;STALLION IT SYNC;200,00
VI;16841;;710,00
VI;16842;CUPRAVIT BIO ADVANCED;1.897,00
VI;16843;;2.509,00
VI;16857;SHORTTRACK;40,00
VI;16874;;60,00
VI;16886;;8,41
VI;16886;CLOSER;58,50
VI;16886;CLOSER  PFnPE;0,96
VI;16886;CLOSER PFnPE;4,49
VI;16895;;1,35
VI;16895;ZORVEC ENICADE;0,45
VI;16896;;142,40
VI;16896;ZORVEC ZELAVIN;114,40
VI;16896;ZORVEC ZELAVIN   LT0,20;1,80
VI;16897;KATOUN GOLD;70,00
VI;16902;AVIATOR XPRO;277,00
VI;16902;AVIATOR XPRO  5lt;40,00
VI;16904;;385,00
VI;16904;KIDEKA 100 SC;187,00
VI;16916;BUGGY G;800,00
VI;16917;LOGRADO PLUS;755,00
VI;16926;FILDER 69 WG;50,00
VI;16945;;206,20
VI;16945;SERCADIS;34,10
VI;16945;SERCADIS  0,3lt;0,90
VI;16951;ESQUIVE WP;16,00
VI;16952;DIRIMAL;100,00
VI;16959;DENEB 75 DG;72,00
VI;16966;BILO 50 GR;2,00
VI;16976;;250,00
VI;16976;VITIKAPPA;20,00
VI;16991;ROSATE 360 TF;80,00
VI;17003;PRIAXOR;16,00
VI;17006;MONCUT;75,00
VI;17007;;5,00
VI;17007;ERADICOAT;45,00
VI;17014;DELEGATE WDG;1,00
VI;17018;GEOTOX 5 C;0,60
VI;17019;AIRONE L BLU;890,00
VI;17024;;19,00
VI;17058;;57,00
VI;17058;ROMEO;89,00
VI;17059;VINTEC;1,60
VI;17069;TIOVIT L;105,00
VI;17072;;116,00
VI;17072;DIREX 50 GR;646,60
VI;17072;DIREX 50 GR PFnPE;920,00
VI;17072;direx50 gr;10,00
VI;17075;;16,25
VI;17075;MOVIDA;323,77
VI;17075;MOVIDA  LT 0,625;5,63
VI;17078;;3,00
VI;17078;QUANTUM L;82,00
VI;17079;FORCE EVO;1.470,00
VI;17081;CUPROSSIL IDRO NEW 20 WG;1.696,00
VI;17091;;470,00
VI;17091;CHAMP 20 WG;740,00
VI;17093;MOSAIKO MICRO FLOW;19,00
VI;17094;;316,00
VI;17094;ACTIVUS EKO;71,00
VI;17099;ZAKEO 250 SC;12,00
VI;17107;SPYRIT 50 SC;21,00
VI;17108;;12,00
VI;17108;FEUDO 500 SC;120,00
VI;17111;;15,00
VI;17111;FLOVINE;135,00
VI;17113;MIKAL F;30,00
VI;17118;BIOACT PRIME DC;1,00
VI;17128;JURA EC;140,00
VI;17141;;5,00
VI;17141;SELECTRUM;10,00
VI;17184;NEPTUNE;162,00
VI;17188;;22,00
VI;17205;CIDIAL;5,00
VI;17236;;6,00
VI;17261;POKER GEO;500,00
VI;17264;ZOLFO LIQUIDO 80 SC;260,00
VI;17272;SERIFEL;2,00
VI;17275;NOTO CLASS;199,00
VI;17294;ZORVEC EPICALTRIN;6,00
VI;17310;ITERAL;12,00
VI;17323;CONTENDER 800;110,00
VI;17327;SHERPA 0.8 MG;10,00
VI;17337;;195,00
VI;17346;EXOSET 240 EC;124,00
VI;17360;MAGO;286,00
VI;17364;TELONE II 2019;260,00
VI;17372;COPRANTOL 30 WG;30,00
VI;17378;;5,40
VI;17378;GACHINKO;1,80
VI;17424;;5.100,00
VI;17424;AF-X1 2019;450,00
VI;17430;;1,00
VI;17430;EXIREL;3,00
VI;17430;EXIREL 2019;3,00
VR;13;;63.630,00
VR;13;THIOPRON;45.810,00
VR;17;U46 COMBI FLUID;349,00
VR;133;U 46 D-FLUID;50,00
VR;189;;2.960,00
VR;189;MICOZEB 75 WDG;40,00
VR;206;ALBENE;16.300,00
VR;449;;24.780,00
VR;449;MOCAP;76.007,00
VR;449;MOCAP GRANULARE;3.930,00
VR;565;FUMATHANE 510;20.920,00
VR;599;;3.208,00
VR;599;ACUPRICO 76 WG;1.420,00
VR;599;ACUPRICO 76WG;1.297,00
VR;619;VALGRAN;200,00
VR;630;;7.124,00
VR;630;REGLONE;371,00
VR;630;REGLONE W;12.149,00
VR;747;;14.785,00
VR;747;ZOLFO SPRUZZABILE;2.150,00
VR;779;;2.075,00
VR;779;TRIMANOC 80 WP;69,00
VR;886;;0,50
VR;909;;45.235,00
VR;909;POLISOLFURO CALCIO POLISENIO;100,00
VR;909;POLISOLFURO DI CALCIO POLISENIO;91.001,00
VR;1155;;535,00
VR;1155;CHEMOL 90 EL;2.214,00
VR;1156;;99.130,00
VR;1156;CHEMOL;50.343,75
VR;1156;CHEMOL PFnPE;6,25
VR;1562;;1.061,00
VR;1562;ERBITOX M PRO;59,00
VR;1573;;8.640,00
VR;1573;BASAMID GRANULAT;8.360,00
VR;1583;;216.813,00
VR;1583;MICROTHIOL DISPERS;475,00
VR;1583;MICROTHIOL DISPERSS;47.155,00
VR;1714;;818,00
VR;1714;KERB 80 EDF;1.831,00
VR;1823;ZOLFO 80 MICRONIZZATO;625,00
VR;1850;IDRORAME FLOW;83,50
VR;1850;IDRORAME FLOW PFNPE;10,00
VR;1903;;375,00
VR;1936;;65.293,00
VR;1936;LIQUIZOL M;6,00
VR;2191;WETTING PLUS;1.190,00
VR;2249;;32,00
VR;2249;MALERBANE PRATI 400;44,00
VR;2259;PASTA LUMACHICIDA IN GRANI;285,90
VR;2259;PASTA LUMACHICIDA IN GRANI PFNPE;128,50
VR;2260;;483,00
VR;2260;GASTROTOX E;47,00
VR;2272;SILLIM;9,00
VR;2272;SILLIM PFnPE;62,00
VR;2307;;4.938,00
VR;2307;VECTOR;2.294,00
VR;2353;;616,00
VR;2353;BONALAN;3.284,00
VR;2518;ACTELLIC 2P;24,00
VR;2525;LUMACID AGRO;10,00
VR;2603;ESCACIDE;10,00
VR;2732;;499,00
VR;2732;GOLTIX;554,00
VR;2896;TETROSSIL;260,00
VR;2923;;98.468,00
VR;2923;TIOVIT JET;134.517,00
VR;2934;MICROSOL 90;5,00
VR;2934;MICROSOL 90 - ZOLFO BAGNABILE 500GR;3,00
VR;2995;;339,50
VR;2995;ESCARTOX;1.163,50
VR;2995;ESCARTOX da 0.500 Kg;49,00
VR;2995;ESCARTOX META PFnPE;65,50
VR;2995;ESCARTOX PFnPE;100,00
VR;3065;;4.430,60
VR;3065;OLIOCIN;17.259,50
VR;3065;OLIOCIN PFnPE;39,50
VR;3065;OLIOCIN PFnPE da 100ml;2,00
VR;3082;OLEOTER ESTATE;1.070,25
VR;3102;;4.422,00
VR;3102;OLEOTER;17.458,75
VR;3102;OLEOTER PFNPE;7,50
VR;3141;;12,00
VR;3163;U 46 M STAR;58,00
VR;3219;;168,00
VR;3219;CARAKOL AGRO;261,00
VR;3219;CARAKOL AGRO PFnPE;1.343,00
VR;3343;;818,00
VR;3343;U46 M CLASS;492,00
VR;3366;ROKAR 400 ST;544,00
VR;3412;;527,00
VR;3412;SYLLIT 65;72,00
VR;3468;;1.249,00
VR;3468;DACOL  L 40;4,00
VR;3468;DACOL L 40 ST;5,00
VR;3468;DACOL L40;172,00
VR;3468;DACOL L40 ST;45,00
VR;3486;TRISCABOL DG;12,00
VR;3503;AGRUMIN;35,00
VR;3519;;180,00
VR;3519;METAMBANE;5,00
VR;3553;;946,00
VR;3553;CURZATE;531,00
VR;3553;CURZATE 20WP;20,00
VR;3555;CURZATE M;332,00
VR;3640;;1.270,00
VR;3640;CUPROSTAR;210,00
VR;3658;SIPCAMOL E;2,25
VR;3754;;1.130,00
VR;3754;BAGNANTE SARIAF;537,00
VR;3767;;1.503,00
VR;3767;FENOXILENE 200;1.481,00
VR;3767;FENOXILENE MAX;77,00
VR;3779;;2.000,00
VR;3779;VAPAM;104.640,00
VR;3793;DITHANE M-45;211,00
VR;3800;;4.540,00
VR;3800;CRITTAM WG;735,00
VR;3817;;26,00
VR;3859;;114,00
VR;3859;DURSBAN;16.335,00
VR;3861;ROTIOFEN GOLD;3,00
VR;4012;;2.271,75
VR;4012;RELDAN;5,00
VR;4012;RELDAN 22;1.306,75
VR;4199;;27.131,00
VR;4199;PENNCOZEB DG;8.129,00
VR;4228;;623,00
VR;4228;ROGOR 400 ST;5,00
VR;4326;;1.282,00
VR;4326;ROGOR L 40 ST;1.846,00
VR;4426;DECIS;1,55
VR;4461;;75,00
VR;4461;IMIDAN WDG;7,00
VR;4552;DITHANE DG NEOTEC;3.080,00
VR;4701;;812,00
VR;4701;PIRIMOR 50;419,00
VR;4710;;2.754,00
VR;4710;ALIETTE;1.885,45
VR;4710;ALIETTE PFnPE;85,75
VR;4710;ALIETTE PFnPE da 0.150 Kg;1,80
VR;4710;ALIETTE WDG;54,00
VR;4896;RIGENAL P;16,90
VR;4896;RIGENAL P PFnPE;13,40
VR;5152;TIOSPOR WG;18.068,00
VR;5228;;45,00
VR;5228;CARAKOL;70,00
VR;5228;CARAKOL PFnPE;321,00
VR;5292;;1,00
VR;5292;FIXORMON;10,00
VR;5299;;23,50
VR;5299;MIBIOL;164,25
VR;5299;MIBIOL PFnPE;161,50
VR;5349;GI-TRE;0,03
VR;5414;RADICANTE POLVERE TALEE LEGNOSE PFn;0,90
VR;5467;METADENE;111,00
VR;5574;LUMAKIDIN 5G PFnPE;59,00
VR;5581;;0,10
VR;5581;GIBBERELLINA CIFO;1,85
VR;5755;TILT 25 EC;13,00
VR;5755;TILT 25EC;2,00
VR;5796;;181,00
VR;5796;GARLON;554,00
VR;5980;FITOP 80;24,00
VR;6037;;25,00
VR;6037;TECTO SC;11,00
VR;6058;GIBERLAN C;0,25
VR;6136;;90,00
VR;6136;GERMON L;59,00
VR;6321;;35,00
VR;6321;STIMOLANTE 66F;56,00
VR;6322;;678,00
VR;6322;OBSTHORMON 24A;581,00
VR;6389;DUECI-FITO RADICANTE;2,00
VR;6389;DUECI-FITO RADICANTE PFnPE;0,20
VR;6401;MONDAK 21 S;3,00
VR;6437;;1.166,00
VR;6437;ETHREL;723,00
VR;6438;BI-FEN;1,00
VR;6505;;0,75
VR;6555;;15,00
VR;6556;;280,00
VR;6556;K-OBIOL DP2;164,00
VR;6557;;11,00
VR;6557;K-OBIOL EC 25;8,00
VR;6751;;30,00
VR;6751;RASEN FLORANID PFnPE;72,00
VR;6766;BUTISAN S;2,00
VR;6771;;6.672,00
VR;6873;IDRORAME 193;1.490,00
VR;6945;;47,00
VR;6945;TOPAS 10 EC;845,25
VR;6956;;65,00
VR;6956;TARGA FLO;37,00
VR;6978;;55,00
VR;6978;BETTER 400;195,00
VR;7020;BAGNANTE CIFO;4.213,00
VR;7053;PASTA CAFFARO NC;77,00
VR;7055;;23,50
VR;7055;PASTA CAFFARO BLU;1.292,50
VR;7055;PASTA CAFFARO BLU PFnPE;26,50
VR;7066;MATACAR;5,00
VR;7101;LIMAVAL;75,00
VR;7101;LIMAVAL PFnPE;248,50
VR;7368;;163,00
VR;7368;TURFENE L;165,10
VR;7369;SYLLIT FLO;1,25
VR;7370;TETRASOL L;20,00
VR;7370;TETRASOL LIQUIDO;145,00
VR;7379;;43,00
VR;7379;VENZAR;104,00
VR;7401;POLTIGLIA CAFFARO 20 DF NEW;274,00
VR;7401;POLTIGLIA CAFFARO 20 DF NEW PFnPE;42,00
VR;7411;;15,90
VR;7411;DIRAGER;66,90
VR;7454;ORMONE AG COMPRESSE;42,70
VR;7483;;727,00
VR;7483;DEVRINOL F;311,00
VR;7534;;9.900,00
VR;7534;ROYAL MH;460,00
VR;7535;;4.230,00
VR;7541;;32,25
VR;7541;APOLLO SC;112,50
VR;7541;APOLLO SC PFnPE;6,40
VR;7555;KLARTAN 20 EW;91,00
VR;7597;ENERGIL 100 A;5,00
VR;7608;;112,00
VR;7608;DASKOR 440 EC;749,00
VR;7611;;9.998,00
VR;7611;ENOVIT METIL FL;10.737,00
VR;7640;SPOLLONANTE G;5,00
VR;7675;NURELLE 5 EC;2,00
VR;7700;;132,20
VR;7700;MATACAR FL;233,40
VR;7736;ZOLFO SCORREVOLE TRIVENTILATO 95% S;5.700,00
VR;7737;;6.375,00
VR;7764;TIOLENE;1.608,40
VR;7876;;96,00
VR;7876;PIRIMOR 17,5;267,00
VR;7888;CUPROXAT LIQUIDO;1,00
VR;7911;;4.400,00
VR;7911;AIRONE EXTRA;5.660,00
VR;7916;;51.966,00
VR;7916;POLYRAM DF;51.401,00
VR;7919;;7.045,00
VR;7919;TOUCHDOWN;15.787,00
VR;7922;OPALENE;4.178,00
VR;7922;OPALENE PFNPE;14,00
VR;7930;KERB FLO;3,00
VR;7958;;2.607,00
VR;7958;RONSTAR;8,00
VR;7958;RONSTAR FL;2.464,00
VR;7961;;786,00
VR;7961;RIZOLEX  GOLD;767,00
VR;7965;TRIGARD 75 WP;1,00
VR;7983;;465,00
VR;8001;;0,32
VR;8001;AGRO-PYR PFnPE;6,42
VR;8023;SUMIALFA ECHO;151,00
VR;8028;;48,00
VR;8054;;13,00
VR;8067;AGRIGOLF;14,00
VR;8102;;32.495,00
VR;8102;MERPAN 80 WDG;16.022,00
VR;8106;CIMOZEB;90,00
VR;8117;;3.175,00
VR;8117;BASTA;30,00
VR;8117;BASTA 200;730,00
VR;8139;;39,00
VR;8139;MANTA GOLD;18,00
VR;8146;;222,00
VR;8146;GALLERY;383,50
VR;8153;SIGMA 52 DF;0,30
VR;8155;;2.114,00
VR;8155;CATOR;1.463,00
VR;8184;;2.164,00
VR;8184;CHALLENGE;3.527,00
VR;8189;LEBRON 0,5 G;10,00
VR;8229;RAPAX;10,40
VR;8259;;1.122,00
VR;8259;LAMDEX EXTRA;988,00
VR;8284;;10,00
VR;8284;MICOSPOR MGD;85,00
VR;8320;;151,00
VR;8320;DELFIN;93,00
VR;8340;TOPAS 2,5 WG;2,00
VR;8351;;2.260,00
VR;8351;Z.M. 75 DG;1.830,00
VR;8360;PULL 52 DF;19,30
VR;8376;;1.143,00
VR;8376;ARIANE II;210,00
VR;8382;;13,50
VR;8382;ROUNDUP BIOFLOW;89,10
VR;8382;ROUNDUP BIOFLOW PFnPE;234,70
VR;8498;;1.226,00
VR;8498;FOLICUR;187,50
VR;8498;FOLICUR WG;1.051,00
VR;8542;;674,00
VR;8542;FORUM 50 WP;1.431,00
VR;8546;;112,00
VR;8546;DANITRON;363,00
VR;8558;PIRETRO VERDE;112,60
VR;8558;PIRETRO VERDE 500ml;3,00
VR;8558;PIRETRO VERDE PFnPE;22,75
VR;8599;;265,00
VR;8601;;20.271,00
VR;8601;FOLPAN 80 WDG;19.469,00
VR;8617;;12,00
VR;8617;BANVEL 480 S;61,00
VR;8646;PENDIGAN;1.550,00
VR;8649;PIRIDANE 480;355,00
VR;8656;GLIFENE HP;3.145,00
VR;8690;;393,00
VR;8690;PERFEKTHION;108,00
VR;8690;PERFEKTHION TOP;2.762,00
VR;8706;;595,00
VR;8706;AMID THIN W;843,00
VR;8712;;134,00
VR;8712;ALLEGANTE 4% AF 96;209,00
VR;8715;;18,00
VR;8715;DIRAMID;135,00
VR;8717;;28,00
VR;8721;;6,00
VR;8721;NEXTER;42,00
VR;8729;FORUM R;5,00
VR;8731;FORUM R WP;70,00
VR;8735;;3.451,00
VR;8735;TREBON UP;3.571,00
VR;8742;;433,00
VR;8742;INDAR 5 EW;716,00
VR;8743;GREENEX;10,10
VR;8795;;1.333,00
VR;8795;VERTIMEC EC;2.141,25
VR;8796;SELECT;504,00
VR;8797;BINAL PRO;150,00
VR;8801;;155,50
VR;8801;SCORE 25 EC;692,00
VR;8836;;282,00
VR;8836;MIMIC;549,00
VR;8838;;0,50
VR;8838;GERMON BEWURZELUNGSPUDER PER TALEE ;1,10
VR;8841;;146,00
VR;8841;CYREN 5 G;440,50
VR;8841;CYREN 5 G da 1.00 Kg;12,00
VR;8841;CYREN 5 G PFnPE;83,00
VR;8843;NISSHIN;3,00
VR;8874;;52,00
VR;8874;ETOFUM - FL;23,00
VR;8875;CIMOX 45 WG;6,00
VR;8882;;101,00
VR;8882;ULTRA FINE OIL;310,00
VR;8886;;7,44
VR;8886;SAFARI;8,84
VR;8929;;21,00
VR;8929;TOPIK 240 EC;8,00
VR;8933;SOLEAS;13,00
VR;8934;;389,05
VR;8934;SCALA;2.237,00
VR;8937;;173,00
VR;8937;MASAI 20 WP;137,00
VR;8945;FARO DF;100,00
VR;8987;;2,00
VR;8987;CONFIDOR 200 SL;34,75
VR;8987;CONFIDOR SL;2,00
VR;9005;;887,00
VR;9005;AGIL;6.125,00
VR;9010;;44,00
VR;9010;RAMEZIN COMBI WG;115,00
VR;9012;;3.970,00
VR;9012;CUPROCAFFARO MICRO;7.879,00
VR;9012;CUPROCAFFARO MICRO PFnPE;30,00
VR;9041;;35.490,00
VR;9126;CONCORDE COMBI PFnPE;10,00
VR;9131;PYRINEX ME;16,70
VR;9148;SYLLIT 400 SC;217,00
VR;9153;CYREN 44 EC;15,00
VR;9171;;40,00
VR;9171;GALBEN R 4-33;300,00
VR;9180;STROBY WG;1,20
VR;9210;;1,00
VR;9210;QUADRIS;245,00
VR;9244;;2.525,00
VR;9244;ZIRAMIT 76 WG;325,00
VR;9267;;77.920,00
VR;9267;ROYALTAC N;17.620,00
VR;9279;;105,00
VR;9280;;102,50
VR;9280;TOPAS 200 EW;76,00
VR;9286;;115,00
VR;9286;OHAYO;74,00
VR;9288;CELEST;200,00
VR;9298;;22.420,00
VR;9298;METHAM NA 51;51.580,00
VR;9306;;71,00
VR;9306;PROPLANT;81,00
VR;9311;CUPROSSIL IDRO 25 WP;190,00
VR;9339;;226,00
VR;9339;BETANAL EXPERT;279,00
VR;9342;;86,50
VR;9342;DELTRIN;54,50
VR;9373;;252,00
VR;9373;CHORUS;88,00
VR;9374;;63,00
VR;9374;MATCH TOP;124,00
VR;9376;BROMOTRIL;11,00
VR;9410;;2.179,00
VR;9411;RADIP ORMON PFnPE;3,00
VR;9420;;100,00
VR;9420;OSSIRAM 70 FLOW;1.350,00
VR;9422;;394,70
VR;9422;EVADE;872,85
VR;9443;ENDOGERME;20,00
VR;9449;;179,00
VR;9449;EMERALD COMBI;22,00
VR;9477;;185,00
VR;9509;;71,50
VR;9509;PROMALIN NT;49,00
VR;9531;SEQURA WG;263,00
VR;9550;PROFILE;3,50
VR;9569;ZETARAM 3B FL;520,00
VR;9575;;4,00
VR;9575;DRIBBLING 240 EC;131,00
VR;9578;;4.324,00
VR;9578;SWITCH;5.693,00
VR;9612;;525,00
VR;9612;OSSICLOR 30;93,00
VR;9631;METRIN EC;470,00
VR;9634;;106,00
VR;9634;CARNIVAL RIO;286,00
VR;9655;PRIMIAL WG;96,00
VR;9668;;112,17
VR;9668;RUFAST E-FLO;313,72
VR;9678;M70 DF;159,00
VR;9679;;273,00
VR;9679;KRISTAL 32 WG;1.157,00
VR;9693;SPORTAK 45 EW;83,00
VR;9694;;24,00
VR;9694;SIMITAR 5 EW;2,00
VR;9695;;133,50
VR;9695;PERLAN;107,00
VR;9696;;7,00
VR;9705;;473,00
VR;9705;PREVITER;927,20
VR;9705;PREVITER 200ml;1,00
VR;9723;;8.840,00
VR;9723;DE-SPROUT N;32.200,00
VR;9724;TIOWETTING DF;24.789,00
VR;9742;;280,00
VR;9744;;1.382,00
VR;9744;SCORE 10 WG;1.339,00
VR;9747;;1,04
VR;9747;FURY;0,40
VR;9757;;59,00
VR;9757;SPYRALE;71,00
VR;9758;COPRANTOL WG;5.981,00
VR;9767;NUFOS 5 G;279,00
VR;9787;MICROBAGNABILE WG;3.449,60
VR;9787;MICROBAGNABILE WG GRENN;800,00
VR;9790;;22,00
VR;9790;CONTATTO 320;60,00
VR;9794;PLANET C;683,00
VR;9800;;1.528,05
VR;9800;MAVRIK 20 EW;1.378,48
VR;9809;;333,00
VR;9809;MALVIN 80 WG;1.012,00
VR;9813;DICLOPYR;2,00
VR;9843;;672,00
VR;9843;BASAGRAN SG;489,00
VR;9872;;15,00
VR;9872;AKRIS;985,00
VR;9882;COBRE NORDOX 50;743,00
VR;9905;;2,50
VR;9905;THIOCUR 20 EW;11,00
VR;9941;;373,00
VR;9941;BUMPER;60,00
VR;9941;BUMPER P;473,00
VR;9952;;18,00
VR;9954;;1.161,00
VR;9954;JOKER;1.915,00
VR;9963;;1.490,00
VR;9963;METIDANE 22;875,00
VR;9995;;205,00
VR;9995;ARIUS;156,00
VR;10005;SCOTTS WEEDCONTROL;5,00
VR;10005;SCOTTS WEEDCONTROL PFnPE;16,00
VR;10029;KING;1,63
VR;10029;KING PFNPE;1,13
VR;10048;;28.175,00
VR;10048;KUMULUS TECNO;19.250,00
VR;10049;;4.901,00
VR;10049;DURSBAN 75 WG;8.827,00
VR;10057;;1.750,00
VR;10057;ARPEL WDG;338,00
VR;10088;;8,30
VR;10088;MAXIM;0,30
VR;10105;;55,75
VR;10105;RIDOMIL GOLD SL;89,50
VR;10106;;10,00
VR;10106;RIDOMIL GOLD COMBI WP;4.810,00
VR;10109;APRON XL;5,00
VR;10117;;1.642,00
VR;10117;STRATOS ULTRA;3.301,00
VR;10118;;235,00
VR;10118;AMISTAR;421,00
VR;10119;EQUATION PRO;9,60
VR;10127;;29,50
VR;10127;DECIS JET;45,32
VR;10127;DECIS JET PFnPE;36,53
VR;10139;;36,00
VR;10139;PYKOS;58,00
VR;10142;;400,00
VR;10142;VERNOIL;1.080,00
VR;10154;;130,00
VR;10154;BORDOFLOW SECTOR;249,00
VR;10158;PIREFLOR;0,38
VR;10161;;430,00
VR;10161;ORTIVA;804,00
VR;10185;ZERGAN EV;2,50
VR;10196;NECTAR;9,50
VR;10209;GLYFOS ULTRA;3.201,00
VR;10224;;1.340,00
VR;10224;EMME-H;15.010,00
VR;10230;LUMAPLUS;173,50
VR;10263;;73,00
VR;10263;DRIVER;13,00
VR;10272;;960,00
VR;10272;CEREXIL M DG;4.235,00
VR;10275;STELLA EC;18,00
VR;10296;;6.957,00
VR;10305;;586,00
VR;10305;OIKOS;1.527,30
VR;10305;OIKOS PFnPE;11,92
VR;10306;;30,00
VR;10306;MISTRAL;1.062,00
VR;10316;FLARE GOLD;25,00
VR;10324;;30,00
VR;10329;;770,00
VR;10329;FORUM MZ WG;311,00
VR;10350;;726,00
VR;10350;BLAST SG;524,00
VR;10357;;15,00
VR;10357;RIGRON SG;1.515,00
VR;10373;;81,00
VR;10373;CONTEST;358,00
VR;10381;;153,00
VR;10381;CONCORDE 40 EW PFnPE;30,30
VR;10396;;6,00
VR;10396;LIZOCIN;42,00
VR;10398;STIKER;0,50
VR;10415;;57,50
VR;10415;ARIC 480 LS;16,50
VR;10423;;1.155,00
VR;10423;LUMACHICIDA VEBI;45,75
VR;10425;;373,00
VR;10425;SCUDEX;33,00
VR;10426;;10,00
VR;10426;PROTIL EC;1,00
VR;10439;;737,00
VR;10439;SPRAY DUNGER GLOBAL;331,00
VR;10440;;111,00
VR;10440;EXPANDER;145,00
VR;10456;;169,50
VR;10456;KLARO ULTRA;376,75
VR;10456;KLARO ULTRA  PFnPE;6,25
VR;10461;DICOTURF;5,00
VR;10474;TERDIM;1.365,00
VR;10477;;932,00
VR;10477;LAS VEGAS;100,00
VR;10479;;56,00
VR;10479;NATURALIS;375,00
VR;10493;;15.605,00
VR;10493;RUNNER LO;14.056,00
VR;10504;;1.242,00
VR;10506;MYCOSTOP;2,28
VR;10509;;400,00
VR;10509;MASTIFF ULTRA;448,00
VR;10540;;37,00
VR;10540;TERIAL 75 WG;192,00
VR;10543;POLYKRON GLOBAL;22,00
VR;10560;;77,00
VR;10560;PIRETRO NATURA;76,00
VR;10563;ACOIDAL;4,00
VR;10568;ZOOMER;37,00
VR;10573;;3.980,00
