DOCUMENT_ID,PRODUCT_ID,PRODUCT,DOCUMENT_TYPE,TYPE_EVIDENCE,URL,SOURCE_PAGE,FILENAME,VISIBLE_DOCUMENT_DATE,HTTP_STATUS,DOWNLOAD_STATE,MEDIA_TYPE,BYTES,SHA256,STORAGE_KEY,CAPTURED_AT,PROVA_DE_QUE_E_DOCUMENTO
DOC-ES-b491289250ae,ADAMA-ES-b1772ccdf6cd,MERPAN 80WG,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1706/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/merpan-80wg,L30180IPFR-IPBR_02-Merpan80WG(granel3)SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,902326,8a9554fd44a2cee7d54ce88b353fa23a6dfb9bd4d7c972d31af55944e36df0d8,raw/ES/adama-website/ADAMA-ES-b1772ccdf6cd/8a9554fd44a2cee7-L30180IPFR-IPBR_02-Merpan80WG(granel3)SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-afd3fff1e2fa,ADAMA-ES-b1772ccdf6cd,MERPAN 80WG,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2111/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/merpan-80wg,MERPAN 80 WG.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,111112,1e113d8b95cdb07159e1282114eed6de15a0a59563a23eda801ccd9eaa4be72e,raw/ES/adama-website/ADAMA-ES-b1772ccdf6cd/1e113d8b95cdb071-MERPAN 80 WG.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-59422fb93c53,ADAMA-ES-6da7332b3a1b,METENAL,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1771/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/metenal,L60036IPWP_03-Metenal(5Kg)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1440837,e0a0fabfb9c017cb7f09b18757128fe9155a723f9cdbffbcceeb23ff46439d03,raw/ES/adama-website/ADAMA-ES-6da7332b3a1b/e0a0fabfb9c017cb-L60036IPWP_03-Metenal(5Kg)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-51328dc55ae0,ADAMA-ES-6da7332b3a1b,METENAL,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2126/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/metenal,Metenal.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,468934,5ecf1aa541d857b1ef5521f4b32da335acaead69c324500786a2de1e76944c3a,raw/ES/adama-website/ADAMA-ES-6da7332b3a1b/5ecf1aa541d857b1-Metenal.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-369a9e399c7f,ADAMA-ES-4f48b29dc779,MIRADOR,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1866/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mirador,L30046_09_MIRADOR (5) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,656914,714d58a1e026bc3c2f677ccc31acde8b6e9333f0d93f37feb3e78ede82eeaa7e,raw/ES/adama-website/ADAMA-ES-4f48b29dc779/714d58a1e026bc3c-L30046_09_MIRADOR (5) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-add479b336d3,ADAMA-ES-4f48b29dc779,MIRADOR,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2131/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mirador,MIRADOR.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,322236,61f22d61d572517514bd0166a7ae01abd43c3bcddb197b0be2c5facb41d556fb,raw/ES/adama-website/ADAMA-ES-4f48b29dc779/61f22d61d5725175-MIRADOR.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-f5cc599a1e50,ADAMA-ES-4f48b29dc779,MIRADOR,REGISTRATION_SHEET,"URL casou ""registro""",http://www.magrama.gob.es/agricultura/pags/fitos/registro/productos/pdf/22000.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mirador,22000.pdf,NÃO SEI,000,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
DOC-ES-3429dbeff81c,ADAMA-ES-78cfecee7135,NEPTUNE,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1846/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/neptune,L30037I_06_NEPTUNE_COMPLETA (SPECIMEN).pdf,NÃO SEI,200,DOWNLOADED,application/pdf,657461,d04e306e13ddd5ad71b72c5dc2a608971b2af7dd5257c422fd4f7a6e88cc2d63,raw/ES/adama-website/ADAMA-ES-78cfecee7135/d04e306e13ddd5ad-L30037I_06_NEPTUNE_COMPLETA (SPECIMEN).pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-3cb3a5e66696,ADAMA-ES-78cfecee7135,NEPTUNE,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2136/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/neptune,NEPTUNE.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,122761,dfca3f0b170981ff40118f814a4f38213930710edc6b76735d53848f120f2a7a,raw/ES/adama-website/ADAMA-ES-78cfecee7135/dfca3f0b170981ff-NEPTUNE.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-e9c13b1ae270,ADAMA-ES-78cfecee7135,NEPTUNE,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/606/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/neptune,16_ADAMA_NEPTUNE web.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,4948025,aedd03195452ca1a9aba79abdcff2a58cd8ce17b85d5d521c7ddee02e1e3f10b,raw/ES/adama-website/ADAMA-ES-78cfecee7135/aedd03195452ca1a-16_ADAMA_NEPTUNE web.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-8061392636fb,ADAMA-ES-c496b8a32d10,NICOPERTS,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/3571/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/nicoperts,L12193_02_NICOPERTS_COMPLETA (SPECIMEN).pdf,NÃO SEI,200,DOWNLOADED,application/pdf,394889,59fa529921792b5aee4590f8e78a74ab8214f0486ca71122b978523626132b8d,raw/ES/adama-website/ADAMA-ES-c496b8a32d10/59fa529921792b5a-L12193_02_NICOPERTS_COMPLETA (SPECIMEN).pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-62bb59eb04b8,ADAMA-ES-c496b8a32d10,NICOPERTS,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/3576/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/nicoperts,NICOPERTS.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,121614,fe03c679b03f8863740e9fdd7d2fdd96f86262c2b9ed7c5c7061f6e39dfde6a4,raw/ES/adama-website/ADAMA-ES-c496b8a32d10/fe03c679b03f8863-NICOPERTS.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-1cf9cb7f67a2,ADAMA-ES-e87ce3378fb0,NIKITA,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1761/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/nikita,L30735IPFR-IPBB_06-Nikita(5kg)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,793815,fa58b5b0250761256ea4a5bf33cbccfc57dd8f638405c309715e8fa29fff60e6,raw/ES/adama-website/ADAMA-ES-e87ce3378fb0/fa58b5b025076125-L30735IPFR-IPBB_06-Nikita(5kg)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-6c0b5d8223f2,ADAMA-ES-e87ce3378fb0,NIKITA,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2141/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/nikita,NIKITA.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,120727,bf5fe67de5069201a4ef6cfba08e6c161945146c7cafbb8d08bbf32fd9b147ee,raw/ES/adama-website/ADAMA-ES-e87ce3378fb0/bf5fe67de5069201-NIKITA.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-70d716a955f4,ADAMA-ES-e87ce3378fb0,NIKITA,REGISTRATION_SHEET,"URL casou ""registro""",https://www.mapa.gob.es/agricultura/pags/fitos/registro/productos/pdf/ES-00474.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/nikita,ES-00474.pdf,NÃO SEI,404,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
DOC-ES-8511eeb76f39,ADAMA-ES-1b7ee3705498,NIMROD QUATTRO,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1876/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/nimrod-quattro,L30050_05_NIMROD QUATTRO (1)_SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,934991,397e29f3875ac84877c35e125d342bbef1a6ef33c7aee7a8e7a80acbafc497cb,raw/ES/adama-website/ADAMA-ES-1b7ee3705498/397e29f3875ac848-L30050_05_NIMROD QUATTRO (1)_SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-ca0ab8cddfd7,ADAMA-ES-1b7ee3705498,NIMROD QUATTRO,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2146/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/nimrod-quattro,Nimrod Quattro.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,117493,14a1f4c4645fcebb9ec081c99a0609a140b73610bd8167affcd9fce5431a546b,raw/ES/adama-website/ADAMA-ES-1b7ee3705498/14a1f4c4645fcebb-Nimrod Quattro.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-a8b20613ea77,ADAMA-ES-1b7ee3705498,NIMROD QUATTRO,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/576/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/nimrod-quattro,NIMROD-QUATTRO_tcm107-65583.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,4943578,b014b53fbab1f159ca8bcf78d1fe816eba8be3b344219e29736a0d483ecf7747,raw/ES/adama-website/ADAMA-ES-1b7ee3705498/b014b53fbab1f159-NIMROD-QUATTRO_tcm107-65583.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-3c7c25636a2a,ADAMA-ES-1b7ee3705498,NIMROD QUATTRO,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/581/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/nimrod-quattro,UTF-8''NIMROD%20QUATTRO%20VI%C3%91A.PDF.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,3821890,6f9001669815a9f3549bd650eac92afefe453c7d014472a20cc06a3974fe3605,raw/ES/adama-website/ADAMA-ES-1b7ee3705498/6f9001669815a9f3-UTF-8''NIMROD%20QUATTRO%20VI%C3%91A.PDF.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-c0528b1cb95f,ADAMA-ES-4832f198116a,ORDAGO CAPS,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1836/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/ordago-caps,L30039_05_ORDAGO CAPS (5) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,344658,382ef5e6b5d6c187ba98af1b34f05f93a48c867268a80f54a145815eb8dbf432,raw/ES/adama-website/ADAMA-ES-4832f198116a/382ef5e6b5d6c187-L30039_05_ORDAGO CAPS (5) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-08fd21f2ac46,ADAMA-ES-4832f198116a,ORDAGO CAPS,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2156/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/ordago-caps,ORDAGO CAPS.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,126452,1757f1469e87e323b42a7b1462c52033f2d2a863e6f0258bc8b3a8c56c6545ba,raw/ES/adama-website/ADAMA-ES-4832f198116a/1757f1469e87e323-ORDAGO CAPS.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
