Prodotti fitosanitari venduti nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;;;Sostanze attive vendute nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;
(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;;;(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;
Provincia ULSS;Azienda ULSS;N. Reg. ;Nome Prodotto venduto;Quantità (Kg o litri);;;Azienda ULSS;Provincia ULSS;Sostanza attiva venduta;Quantità (Kg);;
VR;22;8156;DEVOX;1101;;;;;;;;
VR;22;8184;CHALLENGE;151;;;;;;;;
VR;22;8189;FORCE;18000;;;;;;;;
VR;22;8192;MONCEREN 250 SC;84;;;;;;;;
VR;22;8201;GLISTER;176;;;;;;;;
VR;22;8225;BLUE SHIELD;920;;;;;;;;
VR;22;8229;RAPAX;0,05;;;;;;;;
VR;22;8340;TOPAS 10 WDG;32;;;;;;;;
VR;22;8351;Z.M. 75 DG;510;;;;;;;;
VR;22;8376;ARIANE II;396;;;;;;;;
VR;22;8382;ROUNDUP BIOFLOW;603;;;;;;;;
VR;22;8429;GLYFOS SL;16485;;;;;;;;
VR;22;8479;ALAR 85 SG;1;;;;;;;;
VR;22;8498;FOLICUR WG;1119;;;;;;;;
VR;22;8525;GRASP 40;3;;;;;;;;
VR;22;8526;ATPLUS G;1,5;;;;;;;;
VR;22;8528;FEINZIN 35 DF;52,5;;;;;;;;
VR;22;8540;PAMPA/GHIBLI;74;;;;;;;;
VR;22;8542;FORUM 50 WP;1900,6;;;;;;;;
VR;22;8546;DANITRON;3;;;;;;;;
VR;22;8565;ROUNDUP RTU;3;;;;;;;;
VR;22;8601;FOLPAN 80 WDG;22353;;;;;;;;
VR;22;8646;ACTIVUS EC/PANDA;4299;;;;;;;;
VR;22;8706;AMID THIN W;184,5;;;;;;;;
VR;22;8712;ALLEGANTE 4% AF 96;7;;;;;;;;
VR;22;8715;DIRAMID;30;;;;;;;;
VR;22;8721;NEXTER;20;;;;;;;;
VR;22;8729;FORUM R;684;;;;;;;;
VR;22;8731;ACROBAT R;6145;;;;;;;;
VR;22;8735;TREBON UP;1389,02;;;;;;;;
VR;22;8742;INDAR 5EW;356;;;;;;;;
VR;22;8743;GREENEX;137,2;;;;;;;;
VR;22;8795;VERTIMEC EC;749;;;;;;;;
VR;22;8796;SELECT;83;;;;;;;;
VR;22;8797;BINAL PRO/EMINENT COMBI;309;;;;;;;;
VR;22;8801;SCORE 25 EC;160,5;;;;;;;;
VR;22;8836;MIMIC;401;;;;;;;;
VR;22;8841;CYREN 7,5 G;1110,5;;;;;;;;
VR;22;8843;NISSHIN;2;;;;;;;;
VR;22;8859;MASTIFF;24620;;;;;;;;
VR;22;8875;CIMOX 25 WP;100;;;;;;;;
VR;22;8882;ULTRA FINE OIL;104;;;;;;;;
VR;22;8886;SAFARI;2,76;;;;;;;;
VR;22;8934;SCALA;1424;;;;;;;;
VR;22;8945;ENOVIT METIL DF;448;;;;;;;;
VR;22;8984;GLIPHOGAN TOP MK;734;;;;;;;;
VR;22;8987;CONFIDOR 200 SL;238,83;;;;;;;;
VR;22;9005;AGIL;36;;;;;;;;
VR;22;9010;RAMEZIN COMBI WG;50;;;;;;;;
VR;22;9012;CUPROCAFFARO MICRO;15250;;;;;;;;
VR;22;9036;ACTIVUS;22,25;;;;;;;;
VR;22;9038;OPINION;8,9;;;;;;;;
VR;22;9070;MICEXANIL BIANCO;90;;;;;;;;
VR;22;9131;PYRINEX ME;2004,25;;;;;;;;
VR;22;9148;SYLLIT 355 SC;975;;;;;;;;
VR;22;9153;CYREN 44 EC;1638;;;;;;;;
VR;22;9180;STROBY WG;37,2;;;;;;;;
VR;22;9195;TERB FLO;465;;;;;;;;
VR;22;9210;QUADRIS;112;;;;;;;;
VR;22;9212;EXICA;5;;;;;;;;
VR;22;9279;MERLIN COMBI;5;;;;;;;;
VR;22;9280;TOPAS 200 EW;151;;;;;;;;
VR;22;9286;OHAYO;108;;;;;;;;
VR;22;9298;METHAM NA 51;210;;;;;;;;
VR;22;9311;CUPROSSIL IDRO 25 WP;950;;;;;;;;
VR;22;9322;GOLTIX STAR;2;;;;;;;;
VR;22;9330;GLIFO 41;11;;;;;;;;
VR;22;9335;SILGLIF MK;35;;;;;;;;
VR;22;9339;BETANAL EXPERT;16;;;;;;;;
VR;22;9342;DELTRIN;136,5;;;;;;;;
VR;22;9364;RAPIDO;281;;;;;;;;
VR;22;9373;CHORUS;601;;;;;;;;
VR;22;9374;MATCH TOP;14;;;;;;;;
VR;22;9396;SCUP R;105;;;;;;;;
VR;22;9400;GLIFOGAN PRONTO;5;;;;;;;;
VR;22;9410;SUMICIDIN ECHO;44;;;;;;;;
VR;22;9422;EVADE;352,95;;;;;;;;
VR;22;9443;ENDOGERME;10;;;;;;;;
VR;22;9463;KLARO KIT;39,25;;;;;;;;
VR;22;9477;AGREE;10;;;;;;;;
VR;22;9478;PIRET;4,25;;;;;;;;
VR;22;9496;GALIGAN EC;12;;;;;;;;
VR;22;9509;PROMALIN NT;201;;;;;;;;
VR;22;9560;SUNRICE;6,5;;;;;;;;
VR;22;9578;SWITCH;3164,4;;;;;;;;
VR;22;9602;GLIFOSAR;39;;;;;;;;
VR;22;9612;OSSICLOR 30;3365;;;;;;;;
VR;22;9627;POLTIGLIA BORDOLESE DISPERSS;480;;;;;;;;
VR;22;9634;CARNIVAL;14;;;;;;;;
VR;22;9655;PRIMIAL WG;591;;;;;;;;
VR;22;9668;RUFAST E-FLO;134,12;;;;;;;;
VR;22;9670;THIANOSAN 80 WG;30;;;;;;;;
VR;22;9675;PANTOX 360;26,5;;;;;;;;
VR;22;9678;M70 DF;3185;;;;;;;;
VR;22;9679;KRISTAL 32 WG;10;;;;;;;;
VR;22;9689;AURIGA;6;;;;;;;;
VR;22;9693;SPORTAK 45 EW;41;;;;;;;;
VR;22;9694;SIMITAR 5 EW;1245,3;;;;;;;;
VR;22;9695;PERLAN;0,5;;;;;;;;
VR;22;9705;PREVITER;179,36;;;;;;;;
VR;22;9713;HORIZON;3;;;;;;;;
VR;22;9723;DE-SPROUT N;8380;;;;;;;;
VR;22;9724;TIOWETTING DF;13367;;;;;;;;
VR;22;9744;SCORE 10 WG;252;;;;;;;;
VR;22;9747;FURY;3,15;;;;;;;;
VR;22;9757;SPYRALE;1;;;;;;;;
VR;22;9758;COPRANTOL WG;25;;;;;;;;
VR;22;9787;MICROBAGNABILE WG;3194;;;;;;;;
VR;22;9790;CONTATTO 320;2;;;;;;;;
VR;22;9794;PLANET C;150;;;;;;;;
VR;22;9798;CLIOPHAR 100;6;;;;;;;;
VR;22;9800;MAVRIK 20 EW;1010,19;;;;;;;;
VR;22;9802;COPRANTOL HI BIO;1300;;;;;;;;
VR;22;9813;DICLOPYR;13;;;;;;;;
VR;22;9832;TREK P;3170;;;;;;;;
VR;22;9833;CLINCHER;305;;;;;;;;
VR;22;9843;BASAGRAN SG;438;;;;;;;;
VR;22;9867;4 STAGIONI;102,5;;;;;;;;
VR;22;9872;AKRIS;20;;;;;;;;
VR;22;9919;CONTATTO PIU' EC;1;;;;;;;;
VR;22;9938;MASTER;3,2;;;;;;;;
VR;22;9940;ZELIG GR;8291;;;;;;;;
VR;22;9941;BUMPER P;22,4;;;;;;;;
VR;22;9954;JOKER;126;;;;;;;;
VR;22;9963;METIDANE 22;12;;;;;;;;
VR;22;9970;HUNTER;4,5;;;;;;;;
VR;22;9994;ARIUS SYSTEM;3042;;;;;;;;
VR;22;9995;ARIUS;946,5;;;;;;;;
VR;22;10005;SCOTTS WEEDCONTROL/EVERGREEN;6;;;;;;;;
VR;22;10048;KUMULUS TECNO;34050;;;;;;;;
VR;22;10049;DURSBAN 75 WG;4211;;;;;;;;
VR;22;10057;ARPEL WDG;739;;;;;;;;
VR;22;10088;MAXIM;149,16;;;;;;;;
VR;22;10105;RIDOMIL GOLD SL;30,5;;;;;;;;
VR;22;10116;VAPOR GARD;38;;;;;;;;
VR;22;10117;STRATOS ULTRA;36;;;;;;;;
VR;22;10118;AMISTAR;284;;;;;;;;
VR;22;10127;DECIS JET;393,04;;;;;;;;
VR;22;10139;PYKOS;38;;;;;;;;
VR;22;10141;SOFREVAL 80 MICRO;6880;;;;;;;;
VR;22;10161;ORTIVA;232;;;;;;;;
VR;22;10175;COMBI COP;70;;;;;;;;
VR;22;10183;GARLON EV;11,5;;;;;;;;
VR;22;10185;ZERGAN EV;281,6;;;;;;;;
VR;22;10187;NAUTILE DG;260;;;;;;;;
VR;22;10199;DUKE;1580;;;;;;;;
VR;22;10209;GLYFOS ULTRA;24;;;;;;;;
VR;22;10224;EMME-H;240;;;;;;;;
VR;22;10230;LUMAPLUS;219;;;;;;;;
VR;22;10236;SLOGAN R;240;;;;;;;;
VR;22;10263;DRIVER;8;;;;;;;;
VR;22;10272;CEREXIL M DG;10820;;;;;;;;
VR;22;10275;STELLA E 10;2,3;;;;;;;;
VR;22;10278;SARMOX M BIANCO;10;;;;;;;;
VR;22;10296;IPERION;2988;;;;;;;;
VR;22;10297;SINIS 35 WG;0,5;;;;;;;;
VR;22;10305;OIKOS;6,04;;;;;;;;
VR;22;10327;MADEX;5;;;;;;;;
VR;22;10329;FORUM MZ WG;1782;;;;;;;;
VR;22;10350;BLAST SG;51;;;;;;;;
VR;22;10357;RIGRON SG;306;;;;;;;;
VR;22;10372;RASIKAL QUICK;198,4;;;;;;;;
VR;22;10373;CONTEST;0,7;;;;;;;;
VR;22;10378;FLARE GOLD G;15;;;;;;;;
VR;22;10404;CLINIC 360 SL;240;;;;;;;;
VR;22;10423;LUMACHICIDA VEBI;376;;;;;;;;
VR;22;10425;SCUDEX;502;;;;;;;;
VR;22;10426;PROTIL EC;59;;;;;;;;
VR;22;10434;MAXIGIB BIO;0,05;;;;;;;;
VR;22;10435;HERGON L;10;;;;;;;;
VR;22;10439;SPRAY DUNGER GLOBAL;555;;;;;;;;
VR;22;10440;EXPANDER;47;;;;;;;;
VR;22;10447;NOVEL DUO;3;;;;;;;;
VR;22;10456;KLARO ULTRA;680;;;;;;;;
VR;22;10461;DICOTURF;2;;;;;;;;
VR;22;10465;ROUNDUP MAX;380;;;;;;;;
VR;22;10471;OLOVER;4,5;;;;;;;;
VR;22;10477;LAS VEGAS;559;;;;;;;;
VR;22;10478;ASPID;10;;;;;;;;
VR;22;10479;NATURALIS;24;;;;;;;;
VR;22;10492;VEBIZOLFO FLOW;13;;;;;;;;
VR;22;10493;RUNNER M 22;10;;;;;;;;
VR;22;10494;PREMIUM TOP;314,5;;;;;;;;
VR;22;10504;KELLY WG;3262;;;;;;;;
VR;22;10518;PIRESAN PLUS;30;;;;;;;;
VR;22;10532;TELDOR;2;;;;;;;;
VR;22;10540;TERIAL 75 WG/ALISE' 75 WG;793;;;;;;;;
VR;22;10552;THIOCUR ZOLFO;110;;;;;;;;
VR;22;10565;DICOTIL EXTRA;120,65;;;;;;;;
VR;22;10568;ZOOMER;1280,75;;;;;;;;
VR;22;10573;KOCIDE 2000;6101;;;;;;;;
VR;22;10575;LOGRADO 360;140;;;;;;;;
VR;22;10584;SHAMAL MK PLUS;8098;;;;;;;;
VR;22;10585;SULCOTREK;1541;;;;;;;;
VR;22;10587;FOLPAN SC;4220;;;;;;;;
VR;22;10588;BIOPIREN PLUS;19;;;;;;;;
VR;22;10589;LUMIX VERDE;5,5;;;;;;;;
VR;22;10627;FRUPICA;60;;;;;;;;
VR;22;10632;COBRE NORDOX SUPER 75 WG;9047;;;;;;;;
VR;22;10638;MANCOZEB MANICA 75 WG;1940;;;;;;;;
VR;22;10641;MANCOZEB MANICA 80 PB;850;;;;;;;;
VR;22;10671;COPERNICO;18812;;;;;;;;
VR;22;10690;FUNGIBEN COMBI;67;;;;;;;;
VR;22;10710;TOMAGAN;102;;;;;;;;
VR;22;10715;SILGLIF NF;31;;;;;;;;
VR;22;10734;DUAL GOLD;169;;;;;;;;
VR;22;10735;PRIMAGRAM GOLD;1218;;;;;;;;
VR;22;10736;SULFOLAC-DF;575;;;;;;;;
VR;22;10741;METACINQUE;30;;;;;;;;
VR;22;10752;STEWARD;363,9;;;;;;;;
VR;22;10753;FOLICUR SE;520,15;;;;;;;;
VR;22;10771;MOST MICRO;1294,9;;;;;;;;
VR;22;10876;LINFA FLORALIA;0,02;;;;;;;;
VR;22;10892;OSSICLOR 50 PB MANICA;2790;;;;;;;;
VR;22;10897;AMEGA PLUS;587;;;;;;;;
VR;22;10926;ALTOREX;47;;;;;;;;
VR;22;10927;KOHINOR PLUS;286;;;;;;;;
VR;22;10929;CHIKARA 25 WG;198,95;;;;;;;;
VR;22;10931;EMME-H 60 WS;128;;;;;;;;
VR;22;10936;NAAK 480;56;;;;;;;;
VR;22;10938;MANCOSIM 75 DF;390;;;;;;;;
VR;22;10939;CP 40 AGRO;10;;;;;;;;
VR;22;10944;KARATE ZEON;29;;;;;;;;
VR;22;10973;PYRINEX PRONTO;12;;;;;;;;
VR;22;10976;METEOR;332,96;;;;;;;;
VR;22;10985;MEVAXIL M;1480;;;;;;;;
VR;22;10986;KASKO R;2317;;;;;;;;
VR;22;10999;BETANAL SE;1;;;;;;;;
VR;22;11011;DASH HC;482;;;;;;;;
VR;22;11012;AURA;17;;;;;;;;
VR;22;11027;MET-BLOC;8;;;;;;;;
VR;22;11040;POLTIGLIA BORDOLESE DISPERSS BLU;5460;;;;;;;;
VR;22;11041;FOLMAK COMBI;10077;;;;;;;;
VR;22;11045;DODIPREV 35;29;;;;;;;;
VR;22;11047;DICOPLUS;7;;;;;;;;
VR;22;11059;BIOPOWER;420;;;;;;;;
VR;22;11062;BION 50 WG;324,15;;;;;;;;
VR;22;11072;WIND;14;;;;;;;;
VR;22;11098;CADDY;0,25;;;;;;;;
VR;22;11102;HELIOSOUFRE S;1671,6;;;;;;;;
VR;22;11104;CUPROFIX 30 DISPERSS;60;;;;;;;;
VR;22;11105;CUPROFIX 30 DISPERSS BLU;10;;;;;;;;
VR;22;11107;ECO-TRAP;45,32;;;;;;;;
VR;22;11119;FLINT;733,5;;;;;;;;
VR;22;11136;FITOGIB;0,02;;;;;;;;
VR;22;11147;KRUG;63,5;;;;;;;;
VR;22;11157;PROPYDOR;134,5;;;;;;;;
VR;22;11173;AVAUNT EC;1059;;;;;;;;
VR;22;11175;KRISTAL 32;17;;;;;;;;
VR;22;11183;PROGERBALIN LG;20;;;;;;;;
VR;22;11185;GERLAGIB LG;203;;;;;;;;
VR;22;11186;CUTIS;1,4;;;;;;;;
VR;22;11196;SULFAR;15;;;;;;;;
VR;22;11197;VITENE 45 WG;31,5;;;;;;;;
VR;22;11204;RIZOSOL 50;10;;;;;;;;
VR;22;11206;CODACIDE;572,5;;;;;;;;
VR;22;11223;GALIGAN 500 SC;6;;;;;;;;
VR;22;11231;CAPTANE 80 DF;100;;;;;;;;
VR;22;11233;VOLLEY MZ;50;;;;;;;;
VR;22;11243;LEOPARD 5 EC;526;;;;;;;;
VR;22;11246;VENTUREX 65 DG;91;;;;;;;;
VR;22;11253;CALLISTO;64;;;;;;;;
VR;22;11255;DIVAM FLOW;4;;;;;;;;
VR;22;11257;COSTAR WG;17,25;;;;;;;;
VR;22;11290;BORDO 20;10;;;;;;;;
VR;22;11301;SPHERE;47;;;;;;;;
VR;22;11307;AGRIRAT;129;;;;;;;;
VR;22;11313;PROXAN SL;224;;;;;;;;
VR;22;11341;STARANE GOLD;664;;;;;;;;
VR;22;11345;ZOLVIS 80 WDG;9466;;;;;;;;
VR;22;11353;FUSILADE MAX;567;;;;;;;;
VR;22;11355;TAMIFUM;250;;;;;;;;
VR;22;11359;SARCAP 800;8;;;;;;;;
VR;22;11360;GRIP 25;61;;;;;;;;
VR;22;11374;BAGNANTE AGN L;1;;;;;;;;
VR;22;11382;GARDENE PLUS;75,5;;;;;;;;
VR;22;11390;VITENE TRIPLO BLU;164;;;;;;;;
VR;22;11393;BEETLE;64,22;;;;;;;;
VR;22;11396;WIRK;7;;;;;;;;
VR;22;11400;ADINA 10;0,72;;;;;;;;
VR;22;11402;MELODY CARE;24;;;;;;;;
VR;22;11403;MELODY COMPACT;634,75;;;;;;;;
VR;22;11416;OVIPRON TOP;125;;;;;;;;
VR;22;11418;ROUNDUP 450 PLUS;10;;;;;;;;
VR;22;11435;FLORANET;12;;;;;;;;
VR;22;11436;MELODY MED WG;85;;;;;;;;
VR;22;11437;MELODY TRIO WG;15;;;;;;;;
VR;22;11448;KICKER;64;;;;;;;;
VR;22;11449;GARDOPRIM GOLD;130;;;;;;;;
VR;22;11477;ZOLFOBENTON 40;1620;;;;;;;;
VR;22;11479;BRANCHER DIRADO;191;;;;;;;;
VR;22;11494;GLYFOS PRO;5;;;;;;;;
VR;22;11497;CRITTOVIT WG;16450;;;;;;;;
VR;22;11499;BUSTER;0,5;;;;;;;;
VR;22;11500;CAPTHENE 80 WDG;25;;;;;;;;
VR;22;11501;VITE FOL;7;;;;;;;;
VR;22;11505;READY GERMIPLUS;95;;;;;;;;
VR;22;11525;FUNGIDINA;45;;;;;;;;
VR;22;11526;SULTAN;330;;;;;;;;
VR;22;11527;PYRINEX QUICK;475,89;;;;;;;;
VR;22;11548;ISONET L;1098;;;;;;;;
VR;22;11549;ISOMATE OFM ROSSO FLEX;35900,87;;;;;;;;
VR;22;11550;ISOMATE C LR;28,07;;;;;;;;
VR;22;11551;ISOMATE C PLUS;95,39;;;;;;;;
VR;22;11555;RAK 5;14112;;;;;;;;
VR;22;11556;RAK 5+6;49675,39;;;;;;;;
VR;22;11557;RAK 3;756;;;;;;;;
VR;22;11560;REGALIS;693;;;;;;;;
VR;22;11561;NEEMAZAL T/S;128,09;;;;;;;;
VR;22;11569;CUPROXAT S.D.I.;1404;;;;;;;;
VR;22;11586;TOP-AGAN;771;;;;;;;;
VR;22;11587;CAMBEL S;55;;;;;;;;
VR;22;11596;CALYPSO;863,5;;;;;;;;
VR;22;11600;CRUISER 350 FS;1,5;;;;;;;;
VR;22;11611;VYDATE 10L;570;;;;;;;;
VR;22;11614;ACTARA 25 WG;290,9;;;;;;;;
VR;22;11619;TIOFLOR WDG;36055;;;;;;;;
VR;22;11626;PITSTOP;52;;;;;;;;
VR;22;11637;CUPROFIX C DISPERSS;100;;;;;;;;
VR;22;11649;COMMAND 36 CS;109;;;;;;;;
VR;22;11653;FOLIO GOLD 537,5 SC;38;;;;;;;;
VR;22;11654;GRIZZLY EC;206;;;;;;;;
VR;22;11660;SHOGUN;890;;;;;;;;
VR;22;11668;PLENUM 50 WG;14,6;;;;;;;;
VR;22;11678;ACTELLIC 2P NEWPHARM;7;;;;;;;;
VR;22;11684;ACTELLIC 25 NEWPHARM;6;;;;;;;;
VR;22;11690;GOAL 480 SC;108,5;;;;;;;;
VR;22;11693;LASER;134,75;;;;;;;;
VR;22;11698;MINUET;13,92;;;;;;;;
VR;22;11701;BOTANIGARD SE;21;;;;;;;;
VR;22;11702;REMUS  L;5;;;;;;;;
VR;22;11704;OLIO OGNISTAGIONE;19;;;;;;;;
VR;22;11711;DUKE IDROSSIDO;22623,4;;;;;;;;
VR;22;11730;COSMOTRIN;1,3;;;;;;;;
VR;22;11752;ENVIDOR 240 SC;74,5;;;;;;;;
VR;22;11760;POLITHIOL;9320;;;;;;;;
VR;22;11762;FORUM STAR;620;;;;;;;;
VR;22;11788;NEMACUR 240 CS;195;;;;;;;;
VR;22;11789;MANAGER;1;;;;;;;;
VR;22;11793;XENTARI;33;;;;;;;;
VR;22;11794;STOPPER;73;;;;;;;;
VR;22;11814;SPADA 200 EC;178,5;;;;;;;;
VR;22;11821;WEEDAZOL TL;130;;;;;;;;
VR;22;11838;RAGNOSTOP 10WP;1,7;;;;;;;;
VR;22;11844;KORON WDG;29;;;;;;;;
VR;22;11862;LOBBY;912;;;;;;;;
VR;22;11870;CUPRITAL S.D.I.;3;;;;;;;;
VR;22;11885;ELICIO;24;;;;;;;;
VR;22;11908;VENTUREX 35 L;415;;;;;;;;
VR;22;11921;RISCIO' 50 WP/RISCIO';1929;;;;;;;;
VR;22;11922;MYRTOS SL;40;;;;;;;;
VR;22;11931;MANZEB 75 WG;6042;;;;;;;;
VR;22;11944;ASPECT;25;;;;;;;;
VR;22;11954;TERMINAL DUO;180;;;;;;;;
VR;22;11964;POLTIGLIA CAFFARO 20 GD;900;;;;;;;;
VR;22;11977;SULFUR 80 WG;1153;;;;;;;;
VR;22;11979;BORDO 20 MICRO;68,1;;;;;;;;
VR;22;11991;NEEMIK;5;;;;;;;;
VR;22;12010;TUAREG;640;;;;;;;;
VR;22;12017;COSMOS;30;;;;;;;;
VR;22;12020;SUCCESS;153,81;;;;;;;;
VR;22;12023;MEGIC;153;;;;;;;;
VR;22;12030;SNOW;8;;;;;;;;
VR;22;12043;PREVICUR ENERGY;518;;;;;;;;
VR;22;12044;CURZATE SYSTEM;5;;;;;;;;
VR;22;12046;FITOIL;290;;;;;;;;
VR;22;12048;TIOSOL 80 WG;6040;;;;;;;;
VR;22;12068;TEFLUSTAR;188,4;;;;;;;;
VR;22;12069;EPIK;823,09;;;;;;;;
VR;22;12083;DANADIM PROGRESS;379,25;;;;;;;;
VR;22;12084;GALEO;2,5;;;;;;;;
VR;22;12090;MICROSED GEO/MICRONOL T5;3048;;;;;;;;
VR;22;12096;POLTIGLIA DISPERSS;171705;;;;;;;;
VR;22;12100;ASSET;262;;;;;;;;
VR;22;12114;AUXIGER LG;117;;;;;;;;
VR;22;12133;JUVINAL 10 EC;196,75;;;;;;;;
VR;22;12138;R6 ERRESEI TREVI;3611;;;;;;;;
VR;22;12149;GERBA 4 LG;12;;;;;;;;
VR;22;12156;MAKE UP 80 WDG;5;;;;;;;;
VR;22;12172;FERRAMOL;408,5;;;;;;;;
VR;22;12174;V.I.P. FLOW;1532;;;;;;;;
VR;22;12194;TEGOPLANT;155,75;;;;;;;;
VR;22;12200;SILBOT R/DYMO R;4940;;;;;;;;
VR;22;12202;ZEMIX R;2550;;;;;;;;
VR;22;12208;ARPEL TRIPLO;20;;;;;;;;
VR;22;12211;MEDOR;57,5;;;;;;;;
VR;22;12212;PENTHIUM EC;188;;;;;;;;
VR;22;12215;VEBIPHOS 7,5;13;;;;;;;;
VR;22;12225;TEPPEKI;536,57;;;;;;;;
VR;22;12243;MANTIR DG;2320;;;;;;;;
VR;22;12245;ROUNDUP 360 POWER;11448;;;;;;;;
VR;22;12260;TECNOCONTROL EXTRA;1,5;;;;;;;;
VR;22;12263;VONDOZEB DG;600;;;;;;;;
VR;22;12272;MAGNET OLI;84,69;;;;;;;;
VR;22;12285;FORUM GOLD;735;;;;;;;;
VR;22;12297;TRIBASE TWIN;1,5;;;;;;;;
VR;22;12298;GUNNER SC;80;;;;;;;;
VR;22;12317;DACOL L 20;391;;;;;;;;
VR;22;12318;VIVER;1520;;;;;;;;
VR;22;12325;MESUROL M PLUS;138,5;;;;;;;;
VR;22;12330;DEDALUS SE;2815,65;;;;;;;;
VR;22;12344;VEBITHRIN 5 EC;1,3;;;;;;;;
VR;22;12368;CARPOSTOP;3;;;;;;;;
VR;22;12376;FITAGIL;51;;;;;;;;
VR;22;12378;TRIANUM G;4780;;;;;;;;
VR;22;12381;NU-FILM P;1;;;;;;;;
VR;22;12383;RIDOMIL GOLD MZ PEPITE;1539;;;;;;;;
VR;22;12393;COPPERCIM WG;8;;;;;;;;
VR;22;12399;GANZO;81;;;;;;;;
VR;22;12406;PLIS;4;;;;;;;;
VR;22;12437;DELAN 70 WG;10830;;;;;;;;
VR;22;12452;EQUIP;3374;;;;;;;;
VR;22;12453;MILDICUT;18307;;;;;;;;
VR;22;12482;LUMAX;9885;;;;;;;;
VR;22;12489;DIFCOR 250;92;;;;;;;;
VR;22;12491;CIPERTHRIN PLUS;89,25;;;;;;;;
VR;22;12492;ASTROL NUOVO;1615;;;;;;;;
VR;22;12504;FLOWBRIX;6240;;;;;;;;
VR;22;12505;FLOWBRIX BLU;510;;;;;;;;
VR;22;12514;VIPER;2670;;;;;;;;
VR;22;12519;CORSARIO;281,25;;;;;;;;
VR;22;12528;CABRIO TOP;22;;;;;;;;
VR;22;12529;TUCANA 25 EC;255;;;;;;;;
VR;22;12534;FOXTAIL;140,2;;;;;;;;
VR;22;12538;MYSTIC 25 WG;40;;;;;;;;
VR;22;12540;REGRAN SL;659;;;;;;;;
VR;22;12542;CUPROFIX F DISPERSS;40;;;;;;;;
VR;22;12550;SAHEL 75 WG;3,8;;;;;;;;
VR;22;12554;TERMINAL;2;;;;;;;;
VR;22;12560;METHIOR;7,25;;;;;;;;
VR;22;12564;ELECTIS MZ;10;;;;;;;;
VR;22;12566;PYGANIC 1.4;170,54;;;;;;;;
VR;22;12568;SPRINTEX NEW L;43;;;;;;;;
VR;22;12573;EKO OIL SPRAY;4279,5;;;;;;;;
VR;22;12578;RANMAN;1,75;;;;;;;;
VR;22;12584;AVIATOR;480;;;;;;;;
VR;22;12590;DIASTAR MAXI;1500;;;;;;;;
VR;22;12598;GRANSTAR POWER SX;68,51;;;;;;;;
VR;22;12622;QUANTUM;3464,5;;;;;;;;
VR;22;12625;EFUZIN 355 SC/FULLDINA 35 FL;1209;;;;;;;;
VR;22;12627;DANADIM 400;1099;;;;;;;;
VR;22;12628;SERENADE MAX;936;;;;;;;;
VR;22;12629;BUGGY 360 SG N.E.T.;601,75;;;;;;;;
VR;22;12642;TRATON SX;1,19;;;;;;;;
VR;22;12647;GLITTER;1496;;;;;;;;
VR;22;12650;NUPRID 200 SL;6;;;;;;;;
VR;22;12654;SPINTOR;32,5;;;;;;;;
VR;22;12659;IMIDAN EC;99;;;;;;;;
VR;22;12661;SCUDEX WDG;10;;;;;;;;
VR;22;12671;HARMONY 50 SX;73,95;;;;;;;;
VR;22;12692;SPRUZIT INSETTICIDA;3,5;;;;;;;;
VR;22;12706;PERMIT;25,15;;;;;;;;
VR;22;12722;OSSICLOR 20 FLOW;289,25;;;;;;;;
VR;22;12730;BATER;150;;;;;;;;
VR;22;12731;MICLOTOP PROGRESS;561;;;;;;;;
VR;22;12734;JUPITER R DF;582,7;;;;;;;;
VR;22;12737;AIRONE PIU';11232;;;;;;;;
VR;22;12738;KING 360 HP;2880;;;;;;;;
VR;22;12747;CUPRAVIT BLU WG;34,3;;;;;;;;
VR;22;12748;GRIFON PIU';10340;;;;;;;;
VR;22;12754;KUPRUM TOP 30 WG;2200;;;;;;;;
VR;22;12756;DICOTEX;33,41;;;;;;;;
VR;22;12759;OSSICLOR 35 WG;8130;;;;;;;;
VR;22;12768;SPINTOR FLY;528,75;;;;;;;;
VR;22;12770;ALAR 85 GOLD;33;;;;;;;;
VR;22;12779;RAMEDIT COMBI WG;395;;;;;;;;
VR;22;12783;ENOVIT METIL FLO;5;;;;;;;;
VR;22;12784;FARO WG;157;;;;;;;;
VR;22;12785;CHECKMATE CM-XL;400;;;;;;;;
VR;22;12806;FEDOR;479;;;;;;;;
VR;22;12813;AMISTAR XTRA;180;;;;;;;;
VR;22;12824;MERLIN EXPERT;13;;;;;;;;
VR;22;12827;PREMIER ZR/ELECTIS R;1610;;;;;;;;
VR;22;12828;SITOFEX;841,5;;;;;;;;
VR;22;12830;CHECKMATE SF-XL;1555,2;;;;;;;;
VR;22;12831;INSIGNIA;21,75;;;;;;;;
VR;22;12833;ISOMATE C/OFM;50;;;;;;;;
VR;22;12834;ISONET L PLUS;213,11;;;;;;;;
VR;22;12835;ISONET LE;167;;;;;;;;
